codigo_ipress,anio,mes,_archivo,_registro,variable,anterior,actual,diferencia
00000003,2025,6,data\raw\Capacidad\ConsultaA_2025_v22.csv,25496,CA_MEDICOS_RESIDENTES,0.0,51.0,51.0
00000210,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,12757,CA_MEDICOS_RESIDENTES,6.0,34.0,28.0
00000210,2026,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,18868,CA_MEDICOS_RESIDENTES,6.0,34.0,28.0
00000308,2023,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,34202,CA_MEDICOS_RESIDENTES,13.0,0.0,-13.0
00000308,2023,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,25579,CA_MEDICOS_RESIDENTES,0.0,22.0,22.0
00000340,2016,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,212,CA_MEDICOS_RESIDENTES,0.0,34.0,34.0
00000340,2016,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,210,CA_MEDICOS_RESIDENTES,34.0,0.0,-34.0
00000442,2018,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,26351,CA_MEDICOS_RESIDENTES,3.0,16.0,13.0
00000646,2022,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26658,CA_MEDICOS_RESIDENTES,12.0,0.0,-12.0
00000646,2023,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2800,CA_MEDICOS_RESIDENTES,0.0,10.0,10.0
00000646,2023,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,16946,CA_MEDICOS_RESIDENTES,10.0,0.0,-10.0
00000646,2023,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,20932,CA_MEDICOS_RESIDENTES,0.0,10.0,10.0
00000646,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,16981,CA_MEDICOS_RESIDENTES,10.0,0.0,-10.0
00000755,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,23070,CA_MEDICOS_RESIDENTES,0.0,14.0,14.0
00000755,2025,11,data\raw\Capacidad\ConsultaA_2025_v22.csv,47394,CA_MEDICOS_RESIDENTES,14.0,0.0,-14.0
00001232,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,4832,CA_MEDICOS_RESIDENTES,36.0,106.0,70.0
00001232,2025,3,data\raw\Capacidad\ConsultaA_2025_v22.csv,38884,CA_MEDICOS_RESIDENTES,106.0,0.0,-106.0
00001232,2025,6,data\raw\Capacidad\ConsultaA_2025_v22.csv,8457,CA_MEDICOS_RESIDENTES,0.0,36.0,36.0
00001444,2018,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,20368,CA_MEDICOS_RESIDENTES,0.0,10.0,10.0
00001444,2018,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,28198,CA_MEDICOS_RESIDENTES,10.0,0.0,-10.0
00001652,2016,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,286,CA_MEDICOS_RESIDENTES,10.0,0.0,-10.0
00001652,2023,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,24445,CA_MEDICOS_RESIDENTES,6.0,16.0,10.0
00001703,2016,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,343,CA_MEDICOS_RESIDENTES,8.0,21.0,13.0
00002021,2018,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,19137,CA_MEDICOS_RESIDENTES,0.0,34.0,34.0
00002021,2018,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,12632,CA_MEDICOS_RESIDENTES,34.0,0.0,-34.0
00002112,2025,11,data\raw\Capacidad\ConsultaA_2025_v22.csv,56058,CA_MEDICOS_RESIDENTES,0.0,34.0,34.0
00002112,2025,12,data\raw\Capacidad\ConsultaA_2025_v22.csv,53989,CA_MEDICOS_RESIDENTES,34.0,0.0,-34.0
00002289,2017,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,1428,CA_MEDICOS_RESIDENTES,21.0,43.0,22.0
00002289,2021,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,23040,CA_MEDICOS_RESIDENTES,37.0,0.0,-37.0
00002289,2021,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,24314,CA_MEDICOS_RESIDENTES,0.0,36.0,36.0
00002305,2021,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,4782,CA_MEDICOS_RESIDENTES,17.0,0.0,-17.0
00002305,2021,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,22540,CA_MEDICOS_RESIDENTES,0.0,17.0,17.0
00002523,2026,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,8822,CA_MEDICOS_RESIDENTES,0.0,11.0,11.0
00002864,2018,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,660,CA_MEDICOS_RESIDENTES,9.0,19.0,10.0
00002864,2018,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,12308,CA_MEDICOS_RESIDENTES,8.0,19.0,11.0
00002864,2019,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,25330,CA_MEDICOS_RESIDENTES,13.0,27.0,14.0
00002864,2020,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,40348,CA_MEDICOS_RESIDENTES,22.0,0.0,-22.0
00002864,2021,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,19548,CA_MEDICOS_RESIDENTES,0.0,12.0,12.0
00002864,2021,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,23065,CA_MEDICOS_RESIDENTES,12.0,0.0,-12.0
00002864,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14314,CA_MEDICOS_RESIDENTES,0.0,25.0,25.0
00003299,2025,9,data\raw\Capacidad\ConsultaA_2025_v22.csv,36838,CA_MEDICOS_RESIDENTES,24.0,0.0,-24.0
00003299,2026,1,data\raw\Capacidad\ConsultaA_2026_v13.csv,39964,CA_MEDICOS_RESIDENTES,0.0,28.0,28.0
00003359,2017,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,1787,CA_MEDICOS_RESIDENTES,6.0,21.0,15.0
00003359,2021,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,29618,CA_MEDICOS_RESIDENTES,10.0,26.0,16.0
00003359,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,7655,CA_MEDICOS_RESIDENTES,6.0,21.0,15.0
00003359,2022,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32792,CA_MEDICOS_RESIDENTES,7.0,34.0,27.0
00003414,2018,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,18537,CA_MEDICOS_RESIDENTES,13.0,0.0,-13.0
00003414,2018,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,23628,CA_MEDICOS_RESIDENTES,0.0,11.0,11.0
00003472,2019,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,28200,CA_MEDICOS_RESIDENTES,8.0,70.0,62.0
00003494,2016,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,4279,CA_MEDICOS_RESIDENTES,0.0,29.0,29.0
00003494,2017,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,9092,CA_MEDICOS_RESIDENTES,29.0,0.0,-29.0
00003507,2019,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,4649,CA_MEDICOS_RESIDENTES,5.0,15.0,10.0
00003754,2017,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,9938,CA_MEDICOS_RESIDENTES,0.0,28.0,28.0
00003754,2017,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,9935,CA_MEDICOS_RESIDENTES,28.0,0.0,-28.0
00003853,2018,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,18554,CA_MEDICOS_RESIDENTES,0.0,14.0,14.0
00004131,2019,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,13577,CA_MEDICOS_RESIDENTES,0.0,11.0,11.0
00004131,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,12485,CA_MEDICOS_RESIDENTES,2.0,26.0,24.0
00004131,2025,5,data\raw\Capacidad\ConsultaA_2025_v22.csv,11214,CA_MEDICOS_RESIDENTES,6.0,18.0,12.0
00004131,2026,7,data\raw\Capacidad\ConsultaA_2026_v13.csv,20936,CA_MEDICOS_RESIDENTES,5.0,17.0,12.0
00004210,2021,9,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,34310,CA_MEDICOS_RESIDENTES,13.0,0.0,-13.0
00004370,2020,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34019,CA_MEDICOS_RESIDENTES,16.0,0.0,-16.0
00004370,2020,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,27261,CA_MEDICOS_RESIDENTES,0.0,12.0,12.0
00005195,2019,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,2840,CA_MEDICOS_RESIDENTES,16.0,36.0,20.0
00005195,2020,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,18576,CA_MEDICOS_RESIDENTES,16.0,36.0,20.0
00005195,2020,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,30888,CA_MEDICOS_RESIDENTES,19.0,53.0,34.0
00005195,2021,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,14010,CA_MEDICOS_RESIDENTES,53.0,125.0,72.0
00005196,2015,5,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,565,CA_MEDICOS_RESIDENTES,55.0,122.0,67.0
00005299,2017,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,2331,CA_MEDICOS_RESIDENTES,5.0,17.0,12.0
00005617,2019,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,2756,CA_MEDICOS_RESIDENTES,3.0,17.0,14.0
00005617,2020,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,1586,CA_MEDICOS_RESIDENTES,8.0,18.0,10.0
00005617,2022,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,22303,CA_MEDICOS_RESIDENTES,22.0,0.0,-22.0
00005617,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14140,CA_MEDICOS_RESIDENTES,0.0,20.0,20.0
00005947,2017,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,2568,CA_MEDICOS_RESIDENTES,7.0,18.0,11.0
00005947,2017,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,2569,CA_MEDICOS_RESIDENTES,7.0,18.0,11.0
00005947,2022,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,8737,CA_MEDICOS_RESIDENTES,0.0,13.0,13.0
00005987,2021,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,19486,CA_MEDICOS_RESIDENTES,95.0,218.0,123.0
00006092,2026,5,data\raw\Capacidad\ConsultaA_2026_v13.csv,19437,CA_MEDICOS_RESIDENTES,0.0,11.0,11.0
00006092,2026,6,data\raw\Capacidad\ConsultaA_2026_v13.csv,18437,CA_MEDICOS_RESIDENTES,11.0,0.0,-11.0
00006211,2019,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,3986,CA_MEDICOS_RESIDENTES,34.0,83.0,49.0
00006212,2024,12,data\raw\Capacidad\ConsultaA_2024_v22.csv,33407,CA_MEDICOS_RESIDENTES,15.0,146.0,131.0
00006213,2020,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,17070,CA_MEDICOS_RESIDENTES,15.0,31.0,16.0
00006214,2020,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,28110,CA_MEDICOS_RESIDENTES,38.0,0.0,-38.0
00006214,2021,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,30809,CA_MEDICOS_RESIDENTES,0.0,23.0,23.0
00006216,2018,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,4020,CA_MEDICOS_RESIDENTES,13.0,26.0,13.0
00006216,2018,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,19524,CA_MEDICOS_RESIDENTES,23.0,53.0,30.0
00006216,2018,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,23824,CA_MEDICOS_RESIDENTES,33.0,70.0,37.0
00006216,2019,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,30765,CA_MEDICOS_RESIDENTES,28.0,72.0,44.0
00006216,2021,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,30684,CA_MEDICOS_RESIDENTES,60.0,0.0,-60.0
00006216,2021,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,33653,CA_MEDICOS_RESIDENTES,0.0,80.0,80.0
00006216,2023,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,29925,CA_MEDICOS_RESIDENTES,71.0,0.0,-71.0
00006216,2023,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,40158,CA_MEDICOS_RESIDENTES,0.0,76.0,76.0
00006216,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,24168,CA_MEDICOS_RESIDENTES,16.0,112.0,96.0
00006216,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,9686,CA_MEDICOS_RESIDENTES,6.0,186.0,180.0
00006218,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,8812,CA_MEDICOS_RESIDENTES,1.0,264.0,263.0
00006219,2025,1,data\raw\Capacidad\ConsultaA_2025_v22.csv,21850,CA_MEDICOS_RESIDENTES,19.0,49.0,30.0
00006219,2025,12,data\raw\Capacidad\ConsultaA_2025_v22.csv,52599,CA_MEDICOS_RESIDENTES,20.0,54.0,34.0
00006238,2019,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,16853,CA_MEDICOS_RESIDENTES,0.0,12.0,12.0
00006238,2019,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,12865,CA_MEDICOS_RESIDENTES,12.0,0.0,-12.0
00006312,2023,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,15459,CA_MEDICOS_RESIDENTES,0.0,13.0,13.0
00006312,2023,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,21892,CA_MEDICOS_RESIDENTES,13.0,0.0,-13.0
00006352,2023,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2996,CA_MEDICOS_RESIDENTES,0.0,10.0,10.0
00006352,2023,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,6572,CA_MEDICOS_RESIDENTES,10.0,0.0,-10.0
00006529,2022,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,6434,CA_MEDICOS_RESIDENTES,0.0,20.0,20.0
00006529,2022,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,9379,CA_MEDICOS_RESIDENTES,20.0,0.0,-20.0
00006529,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,20489,CA_MEDICOS_RESIDENTES,0.0,20.0,20.0
00006529,2022,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,14944,CA_MEDICOS_RESIDENTES,20.0,0.0,-20.0
00006529,2022,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,33500,CA_MEDICOS_RESIDENTES,0.0,20.0,20.0
00006529,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,23866,CA_MEDICOS_RESIDENTES,20.0,0.0,-20.0
00006669,2024,2,data\raw\Capacidad\ConsultaA_2024_v22.csv,3843,CA_MEDICOS_RESIDENTES,0.0,12.0,12.0
00006669,2024,3,data\raw\Capacidad\ConsultaA_2024_v22.csv,17927,CA_MEDICOS_RESIDENTES,12.0,0.0,-12.0
00006733,2021,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,14586,CA_MEDICOS_RESIDENTES,2.0,12.0,10.0
00006733,2023,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,28812,CA_MEDICOS_RESIDENTES,2.0,18.0,16.0
00006918,2017,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,3535,CA_MEDICOS_RESIDENTES,0.0,17.0,17.0
00006918,2020,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,1385,CA_MEDICOS_RESIDENTES,26.0,0.0,-26.0
00007126,2020,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,12915,CA_MEDICOS_RESIDENTES,0.0,16.0,16.0
00007126,2021,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,34308,CA_MEDICOS_RESIDENTES,0.0,22.0,22.0
00007126,2023,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,6021,CA_MEDICOS_RESIDENTES,19.0,0.0,-19.0
00007126,2023,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,21540,CA_MEDICOS_RESIDENTES,0.0,19.0,19.0
00007135,2018,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,15984,CA_MEDICOS_RESIDENTES,0.0,36.0,36.0
00007135,2018,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,18466,CA_MEDICOS_RESIDENTES,36.0,0.0,-36.0
00007152,2023,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,7443,CA_MEDICOS_RESIDENTES,0.0,13.0,13.0
00007152,2023,2,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,9031,CA_MEDICOS_RESIDENTES,13.0,0.0,-13.0
00007397,2019,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,14169,CA_MEDICOS_RESIDENTES,14.0,29.0,15.0
00007633,2015,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,199,CA_MEDICOS_RESIDENTES,0.0,332.0,332.0
00007638,2021,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,35820,CA_MEDICOS_RESIDENTES,18.0,0.0,-18.0
00007638,2022,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,2888,CA_MEDICOS_RESIDENTES,0.0,10.0,10.0
00007638,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,21225,CA_MEDICOS_RESIDENTES,18.0,0.0,-18.0
00007638,2022,11,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,26554,CA_MEDICOS_RESIDENTES,0.0,21.0,21.0
00007638,2023,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,9290,CA_MEDICOS_RESIDENTES,18.0,0.0,-18.0
00007638,2023,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,34308,CA_MEDICOS_RESIDENTES,4.0,25.0,21.0
00007638,2024,2,data\raw\Capacidad\ConsultaA_2024_v22.csv,4900,CA_MEDICOS_RESIDENTES,6.0,18.0,12.0
00007639,2016,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1496,CA_MEDICOS_RESIDENTES,15.0,0.0,-15.0
00007639,2016,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1493,CA_MEDICOS_RESIDENTES,0.0,11.0,11.0
00007639,2019,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,18518,CA_MEDICOS_RESIDENTES,13.0,0.0,-13.0
00007639,2019,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,31009,CA_MEDICOS_RESIDENTES,0.0,20.0,20.0
00007639,2021,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,5641,CA_MEDICOS_RESIDENTES,0.0,18.0,18.0
00007639,2023,10,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,27048,CA_MEDICOS_RESIDENTES,15.0,30.0,15.0
00007639,2025,11,data\raw\Capacidad\ConsultaA_2025_v22.csv,57270,CA_MEDICOS_RESIDENTES,11.0,29.0,18.0
00007734,2022,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,16608,CA_MEDICOS_RESIDENTES,8.0,19.0,11.0
00008353,2015,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,268,CA_MEDICOS_RESIDENTES,0.0,15.0,15.0
00008398,2016,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1578,CA_MEDICOS_RESIDENTES,12.0,0.0,-12.0
00008489,2021,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,24441,CA_MEDICOS_RESIDENTES,0.0,20.0,20.0
00008489,2023,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,4599,CA_MEDICOS_RESIDENTES,20.0,44.0,24.0
00008489,2023,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,21281,CA_MEDICOS_RESIDENTES,20.0,46.0,26.0
00008577,2015,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,307,CA_MEDICOS_RESIDENTES,70.0,0.0,-70.0
00008577,2015,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,309,CA_MEDICOS_RESIDENTES,0.0,70.0,70.0
00008577,2015,11,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,306,CA_MEDICOS_RESIDENTES,70.0,0.0,-70.0
00008577,2015,12,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,305,CA_MEDICOS_RESIDENTES,0.0,69.0,69.0
00008577,2016,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1869,CA_MEDICOS_RESIDENTES,69.0,0.0,-69.0
00008577,2016,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1868,CA_MEDICOS_RESIDENTES,0.0,45.0,45.0
00008577,2017,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,4281,CA_MEDICOS_RESIDENTES,64.0,0.0,-64.0
00008577,2017,10,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,4275,CA_MEDICOS_RESIDENTES,0.0,36.0,36.0
00008577,2018,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,928,CA_MEDICOS_RESIDENTES,36.0,0.0,-36.0
00008577,2018,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,8480,CA_MEDICOS_RESIDENTES,0.0,36.0,36.0
00008577,2018,7,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,13367,CA_MEDICOS_RESIDENTES,36.0,0.0,-36.0
00008577,2018,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,19949,CA_MEDICOS_RESIDENTES,0.0,40.0,40.0
00008577,2019,3,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,6710,CA_MEDICOS_RESIDENTES,66.0,0.0,-66.0
00008577,2019,4,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,9712,CA_MEDICOS_RESIDENTES,0.0,66.0,66.0
00008652,2016,9,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1647,CA_MEDICOS_RESIDENTES,19.0,41.0,22.0
00008652,2020,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,2582,CA_MEDICOS_RESIDENTES,20.0,0.0,-20.0
00008652,2021,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,4236,CA_MEDICOS_RESIDENTES,0.0,12.0,12.0
00008652,2021,4,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,3099,CA_MEDICOS_RESIDENTES,12.0,24.0,12.0
00008750,2019,6,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,10208,CA_MEDICOS_RESIDENTES,318.0,1056.0,738.0
00008750,2024,1,data\raw\Capacidad\ConsultaA_2024_v22.csv,2688,CA_MEDICOS_RESIDENTES,13.0,73.0,60.0
00008750,2024,8,data\raw\Capacidad\ConsultaA_2024_v22.csv,9183,CA_MEDICOS_RESIDENTES,10.0,108.0,98.0
00008750,2024,11,data\raw\Capacidad\ConsultaA_2024_v22.csv,35437,CA_MEDICOS_RESIDENTES,7.0,118.0,111.0
00008750,2025,3,data\raw\Capacidad\ConsultaA_2025_v22.csv,20363,CA_MEDICOS_RESIDENTES,5.0,113.0,108.0
00008750,2026,2,data\raw\Capacidad\ConsultaA_2026_v13.csv,1517,CA_MEDICOS_RESIDENTES,4.0,103.0,99.0
00008750,2026,3,data\raw\Capacidad\ConsultaA_2026_v13.csv,33094,CA_MEDICOS_RESIDENTES,103.0,0.0,-103.0
00008786,2016,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,2210,CA_MEDICOS_RESIDENTES,0.0,23.0,23.0
00008786,2020,3,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,40185,CA_MEDICOS_RESIDENTES,10.0,0.0,-10.0
00008956,2016,2,data\raw\Capacidad\ConsultaA_Recurso_Salud_2016_v1.csv,1620,CA_MEDICOS_RESIDENTES,0.0,10.0,10.0
00008956,2021,1,data\raw\Capacidad\ConsultaA_Recursos_Salud_2021_v19.csv,6231,CA_MEDICOS_RESIDENTES,0.0,20.0,20.0
00008956,2022,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,19145,CA_MEDICOS_RESIDENTES,20.0,0.0,-20.0
00008956,2022,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,29083,CA_MEDICOS_RESIDENTES,0.0,28.0,28.0
00009037,2017,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,3715,CA_MEDICOS_RESIDENTES,32.0,0.0,-32.0
00009037,2017,8,data\raw\Capacidad\ConsultaA_Recurso_Salud_2017_v1.csv,3725,CA_MEDICOS_RESIDENTES,0.0,38.0,38.0
00009037,2018,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,14104,CA_MEDICOS_RESIDENTES,38.0,0.0,-38.0
00009037,2019,1,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,1621,CA_MEDICOS_RESIDENTES,0.0,39.0,39.0
00009037,2019,5,data\raw\Capacidad\ConsultaA_Recurso_Salud_2019_v7.csv,10212,CA_MEDICOS_RESIDENTES,39.0,0.0,-39.0
00009042,2018,5,data\raw\Capacidad\ConsultaA_Recurso_Salud_2018_v2.csv,3605,CA_MEDICOS_RESIDENTES,15.0,111.0,96.0
00009042,2025,2,data\raw\Capacidad\ConsultaA_2025_v22.csv,21234,CA_MEDICOS_RESIDENTES,9.0,28.0,19.0
