codigo_ipress,anio,mes,servicio_hospitalizacion,total_camas,CA_CAMAS,diferencia,diferencia_absoluta,diferencia_porcentual,estado_match,_archivo,_registro
00006209,2015,3,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA NEURODEGENERATIVAS,44,188.0,-144.0,144.0,-76.59574468085107,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,134.0
00006209,2015,3,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA NEUROVASCULARES Y METABOLICAS,13,188.0,-175.0,175.0,-93.08510638297872,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,134.0
00006209,2015,3,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA ENFERMEDADES INFECCIOSAS/TRANSMISIBLES DEL SISTEMA NERVIOSO,28,188.0,-160.0,160.0,-85.1063829787234,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,134.0
00006209,2015,3,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA EPILEPSIA/EPILEPTOLOGIA,17,188.0,-171.0,171.0,-90.95744680851064,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,134.0
00006209,2015,3,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEUROLÓGICA,5,188.0,-183.0,183.0,-97.3404255319149,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,134.0
00008353,2015,3,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,11,68.0,-57.0,57.0,-83.82352941176471,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,266.0
00008353,2015,3,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,10,68.0,-58.0,58.0,-85.29411764705883,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,266.0
00008353,2015,3,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,2,68.0,-66.0,66.0,-97.05882352941177,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,266.0
00008353,2015,3,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,5,68.0,-63.0,63.0,-92.64705882352942,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,266.0
00008353,2015,3,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,31,68.0,-37.0,37.0,-54.41176470588235,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,266.0
00008353,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,9,68.0,-59.0,59.0,-86.76470588235294,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,266.0
00008353,2015,3,HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-MEDICINA,4,68.0,-64.0,64.0,-94.11764705882352,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,266.0
00006216,2015,3,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,11,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TÓRAX Y CARDIOVASCULAR,19,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,21,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA QUEMADOS,21,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,23,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,36,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,7,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE MEDICINA MEDICINA TROPICAL E INFECCIOSAS,28,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,79,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA CARDIOLOGÍA PEDIÁTRICA,24,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA DERMATOLOGÍA PEDIÁTRICA,10,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA GASTROENTEROLOGÍA PEDIÁTRICA,10,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA GINECOLOGÍA PEDIÁTRICA,2,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEFROLOGÍA PEDIÁTRICA,6,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,10,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUMOLOGÍA PEDIÁTRICA,23,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUROLOGÍA PEDIÁTRICA,15,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA OFTALMOLOGÍA PEDIÁTRICA,1,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA OTORRINOLARINGOLOGÍA PEDIÁTRICA,10,,,,,sin_match,,
00006216,2015,3,HOSPITALIZACIÓN DE MEDICINA HEMATOLOGÍA,4,,,,,sin_match,,
00006216,2015,3,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) PEDIÁTRICA,16,,,,,sin_match,,
00007734,2015,3,HOSPITALIZACIÓN,36,36.0,0.0,0.0,0.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,180.0
00005946,2015,3,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,12,648.0,-636.0,636.0,-98.14814814814815,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,7,648.0,-641.0,641.0,-98.91975308641975,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA,10,648.0,-638.0,638.0,-98.4567901234568,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN QUIRÚRGICA OTORRINOLARINGOLOGÍA,6,648.0,-642.0,642.0,-99.07407407407408,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,50,648.0,-598.0,598.0,-92.28395061728395,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,12,648.0,-636.0,636.0,-98.14814814814815,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,6,648.0,-642.0,642.0,-99.07407407407408,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,35,648.0,-613.0,613.0,-94.59876543209876,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL,18,648.0,-630.0,630.0,-97.22222222222221,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,170,648.0,-478.0,478.0,-73.76543209876543,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,3,648.0,-645.0,645.0,-99.53703703703704,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,40,648.0,-608.0,608.0,-93.82716049382715,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,47,648.0,-601.0,601.0,-92.74691358024691,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00005946,2015,3,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL (UCIN),7,648.0,-641.0,641.0,-98.91975308641975,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,74.0
00006214,2015,3,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,590,,,,,sin_match,,
00005987,2015,3,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,90,329.0,-239.0,239.0,-72.64437689969606,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,98.0
00005987,2015,3,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,94,329.0,-235.0,235.0,-71.42857142857143,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,98.0
00005987,2015,3,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,70,329.0,-259.0,259.0,-78.72340425531915,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,98.0
00005987,2015,3,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA,14,329.0,-315.0,315.0,-95.74468085106383,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,98.0
00005987,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,44,329.0,-285.0,285.0,-86.62613981762918,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,98.0
00005987,2015,3,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,74,329.0,-255.0,255.0,-77.50759878419453,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,98.0
00007733,2015,3,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA PSIQUIATRÍA DEL ADULTO Y GERONTE,62,96.0,-34.0,34.0,-35.41666666666667,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,588.0
00007733,2015,3,HOSPITALIZACIÓN MEDICINA PSIQUIATRÍA PISIQUIATRIA/ SALUD MENTAL Y ADICCIONES,19,96.0,-77.0,77.0,-80.20833333333334,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,588.0
00005948,2015,3,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,210,,,,,sin_match,,
00005948,2015,3,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA REHABILITACIÓN PSIQUIÁTRICA / REINSERCIÓN,20,,,,,sin_match,,
00006207,2015,4,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,120,794.0,-674.0,674.0,-84.88664987405542,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,15,794.0,-779.0,779.0,-98.11083123425692,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA,23,794.0,-771.0,771.0,-97.10327455919395,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,15,794.0,-779.0,779.0,-98.11083123425692,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,30,794.0,-764.0,764.0,-96.22166246851386,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,32,794.0,-762.0,762.0,-95.96977329974811,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,53,794.0,-741.0,741.0,-93.3249370277078,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA,79,794.0,-715.0,715.0,-90.05037783375315,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA GINECOLOGIA ONCOLOGICA,8,794.0,-786.0,786.0,-98.99244332493703,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL,6,794.0,-788.0,788.0,-99.24433249370277,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,245,794.0,-549.0,549.0,-69.14357682619648,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,38,794.0,-756.0,756.0,-95.21410579345087,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,76,794.0,-718.0,718.0,-90.42821158690177,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS GENERALES (UCI),6,794.0,-788.0,788.0,-99.24433249370277,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006207,2015,4,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL (UCIN),16,794.0,-778.0,778.0,-97.98488664987406,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,117.0
00006209,2015,4,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,40,192.0,-152.0,152.0,-79.16666666666666,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,133.0
00006209,2015,4,HOSPITALIZACIÓN QUIRÚRGICA OTORRINOLARINGOLOGÍA,1,192.0,-191.0,191.0,-99.47916666666666,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,133.0
00006209,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUROLOGÍA PEDIÁTRICA,20,192.0,-172.0,172.0,-89.58333333333334,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,133.0
00006209,2015,4,HOSPITALIZACIÓN-HOSPITALIZACIÓN DE MEDICINA-GERIATRIA,20,192.0,-172.0,172.0,-89.58333333333334,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,133.0
00006209,2015,4,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA NEURODEGENERATIVAS,44,192.0,-148.0,148.0,-77.08333333333334,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,133.0
00006209,2015,4,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA NEUROVASCULARES Y METABOLICAS,17,192.0,-175.0,175.0,-91.14583333333334,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,133.0
00006209,2015,4,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA ENFERMEDADES INFECCIOSAS/TRANSMISIBLES DEL SISTEMA NERVIOSO,28,192.0,-164.0,164.0,-85.41666666666666,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,133.0
00006209,2015,4,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA EPILEPSIA/EPILEPTOLOGIA,17,192.0,-175.0,175.0,-91.14583333333334,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,133.0
00006209,2015,4,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEUROLÓGICA,5,192.0,-187.0,187.0,-97.39583333333334,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,133.0
00008353,2015,4,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,9,62.0,-53.0,53.0,-85.48387096774194,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,265.0
00008353,2015,4,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,9,62.0,-53.0,53.0,-85.48387096774194,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,265.0
00008353,2015,4,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,2,62.0,-60.0,60.0,-96.7741935483871,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,265.0
00008353,2015,4,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,5,62.0,-57.0,57.0,-91.93548387096774,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,265.0
00008353,2015,4,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,28,62.0,-34.0,34.0,-54.83870967741935,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,265.0
00008353,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,9,62.0,-53.0,53.0,-85.48387096774194,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,265.0
00008353,2015,4,HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-MEDICINA,4,62.0,-58.0,58.0,-93.54838709677419,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,265.0
00006216,2015,4,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,11,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TÓRAX Y CARDIOVASCULAR,19,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,22,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA QUEMADOS,20,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,22,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,36,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,7,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE MEDICINA MEDICINA TROPICAL E INFECCIOSAS,27,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,83,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA CARDIOLOGÍA PEDIÁTRICA,22,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA DERMATOLOGÍA PEDIÁTRICA,9,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA GASTROENTEROLOGÍA PEDIÁTRICA,10,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA GINECOLOGÍA PEDIÁTRICA,14,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEFROLOGÍA PEDIÁTRICA,6,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,10,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUMOLOGÍA PEDIÁTRICA,23,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUROLOGÍA PEDIÁTRICA,15,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA OFTALMOLOGÍA PEDIÁTRICA,0,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA OTORRINOLARINGOLOGÍA PEDIÁTRICA,12,,,,,sin_match,,
00006216,2015,4,HOSPITALIZACIÓN DE MEDICINA HEMATOLOGÍA,4,,,,,sin_match,,
00006216,2015,4,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) PEDIÁTRICA,16,,,,,sin_match,,
00007734,2015,4,HOSPITALIZACIÓN,36,36.0,0.0,0.0,0.0,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,181.0
00005946,2015,4,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,12,648.0,-636.0,636.0,-98.14814814814815,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA,10,648.0,-638.0,638.0,-98.4567901234568,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,HOSPITALIZACIÓN QUIRÚRGICA OTORRINOLARINGOLOGÍA,6,648.0,-642.0,642.0,-99.07407407407408,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,50,648.0,-598.0,598.0,-92.28395061728395,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,12,648.0,-636.0,636.0,-98.14814814814815,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,6,648.0,-642.0,642.0,-99.07407407407408,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,35,648.0,-613.0,613.0,-94.59876543209876,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL,18,648.0,-630.0,630.0,-97.22222222222221,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,170,648.0,-478.0,478.0,-73.76543209876543,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,3,648.0,-645.0,645.0,-99.53703703703704,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,40,648.0,-608.0,608.0,-93.82716049382715,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,47,648.0,-601.0,601.0,-92.74691358024691,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00005946,2015,4,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL (UCIN),7,648.0,-641.0,641.0,-98.91975308641975,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,76.0
00006214,2015,4,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,590,,,,,sin_match,,
00005987,2015,4,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,87,329.0,-242.0,242.0,-73.55623100303951,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,91.0
00005987,2015,4,HOSPITALIZACIÓN QUIRÚRGICA GINECO - OBSTETRICIA,89,329.0,-240.0,240.0,-72.94832826747721,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,91.0
00005987,2015,4,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,67,329.0,-262.0,262.0,-79.63525835866263,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,91.0
00005987,2015,4,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA,14,329.0,-315.0,315.0,-95.74468085106383,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,91.0
00005987,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,43,329.0,-286.0,286.0,-86.93009118541033,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,91.0
00005987,2015,4,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,67,329.0,-262.0,262.0,-79.63525835866263,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,91.0
00007733,2015,4,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA PSIQUIATRÍA DEL ADULTO Y GERONTE,62,96.0,-34.0,34.0,-35.41666666666667,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,585.0
00007733,2015,4,HOSPITALIZACIÓN MEDICINA PSIQUIATRÍA PISIQUIATRIA/ SALUD MENTAL Y ADICCIONES,19,96.0,-77.0,77.0,-80.20833333333334,unico,data\raw\Capacidad\ConsultaA_Recurso_Salud_2015_v1.csv,585.0
00005948,2015,4,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,210,,,,,sin_match,,
