codigo_ipress,anio,mes,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,departamento,provincia,distrito,sector,categoria,nombre_ipress,_codigo_original,_anio_original,_mes_original,_clave_valida,_archivo,_registro,_huella_fila,original_ANHO,original_MES,original_UBIGEO,original_DEPARTAMENTO,original_PROVINCIA,original_DISTRITO,original_SECTOR,original_CATEGORIA,original_CO_IPRESS,original_RAZON_SOC,original_CA_CONSULTORIOS,original_CA_CONSULTORIOS_FN,original_CA_CAMAS,original_CA_MEDICOS_TOTAL,original_CA_MEDICOS_SERUM,original_CA_MEDICOS_RESIDENTES,original_CA_ENFERMERAS,original_CA_ODONTOLOGOS,original_CA_PSICOLOGOS,original_CA_NUTRICIONISTAS,original_CA_TECNOLOGOS_MEDICOS,original_CA_OBSTETRICES,original_CA_FARMACEUTICOS,original_CA_AUXILIARES,original_CA_OTROS_PROF,original_CA_AMBULANCIAS,filas_originales,versiones_distintas,estado_calidad_a,cantidad_eliminada
00005221,2025,10,3,9,0,11,LA LIBERTAD,TRUJILLO,HUANCHACO,GOBIERNO REGIONAL,I-4,HUANCHACO,00005221,2025,10,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,47208,14035745769036516482,2025,10,130104,LA LIBERTAD,TRUJILLO,HUANCHACO,GOBIERNO REGIONAL,I-4,00005221,HUANCHACO,8,2,3,9,1,0,11,1,3,2,0,13,3,19,11,1,2,2,AMBIGUA,0
00002571,2025,10,0,1,0,1,APURIMAC,AYMARAES,CHAPIMARCA,GOBIERNO REGIONAL,I-2,ANCOBAMBA,00002571,2025,10,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,47900,16432232139637841730,2025,10,030404,APURIMAC,AYMARAES,CHAPIMARCA,GOBIERNO REGIONAL,I-2,00002571,ANCOBAMBA,2,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0,2,2,AMBIGUA,0
00000362,2025,11,0,1,0,1,JUNIN,JAUJA,MONOBAMBA,GOBIERNO REGIONAL,I-2,MONOBAMBA,00000362,2025,11,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,48918,4877566766085005082,2025,11,120419,JUNIN,JAUJA,MONOBAMBA,GOBIERNO REGIONAL,I-2,00000362,MONOBAMBA,5,5,0,1,1,0,1,1,1,0,0,1,0,1,0,0,2,2,AMBIGUA,0
00003915,2025,11,0,0,0,1,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,GOBIERNO REGIONAL,I-1,TELAPACCHA,00003915,2025,11,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,49405,12276483445674012977,2025,11,090102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,GOBIERNO REGIONAL,I-1,00003915,TELAPACCHA,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,2,AMBIGUA,0
00005360,2025,10,0,1,0,1,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,VENTANAS,00005360,2025,10,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,50181,4362217404515301429,2025,10,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,00005360,VENTANAS,4,6,0,1,1,0,1,0,1,0,0,1,0,3,0,1,2,2,AMBIGUA,0
00004230,2025,11,0,0,0,1,CAJAMARCA,JAEN,BELLAVISTA,GOBIERNO REGIONAL,I-1,SAN AGUSTIN,00004230,2025,11,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,50875,12852941535685613045,2025,11,060802,CAJAMARCA,JAEN,BELLAVISTA,GOBIERNO REGIONAL,I-1,00004230,SAN AGUSTIN,1,0,0,0,0,0,1,0,0,0,0,1,0,01,0,0,2,2,AMBIGUA,0
00004230,2025,11,0,0,0,1,CAJAMARCA,JAEN,BELLAVISTA,GOBIERNO REGIONAL,I-1,SAN AGUSTIN,00004230,2025,11,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,50878,14151654287553963228,2025,11,060802,CAJAMARCA,JAEN,BELLAVISTA,GOBIERNO REGIONAL,I-1,00004230,SAN AGUSTIN,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,AMBIGUA,0
00005221,2025,10,3,10,0,11,LA LIBERTAD,TRUJILLO,HUANCHACO,GOBIERNO REGIONAL,I-4,HUANCHACO,00005221,2025,10,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,52401,10937006660595128671,2025,10,130104,LA LIBERTAD,TRUJILLO,HUANCHACO,GOBIERNO REGIONAL,I-4,00005221,HUANCHACO,8,2,3,10,1,0,11,1,3,2,0,13,3,19,11,1,2,2,AMBIGUA,0
00011967,2025,11,0,7,0,6,ICA,ICA,SUBTANJALLA,ESSALUD,I-3,MACACONA,00011967,2025,11,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,54011,13573408026546109283,2025,11,110112,ICA,ICA,SUBTANJALLA,ESSALUD,I-3,00011967,MACACONA,7,16,0,7,0,0,6,2,1,1,2,3,2,5,1,0,2,2,AMBIGUA,0
00011967,2025,11,0,7,0,6,ICA,ICA,SUBTANJALLA,ESSALUD,I-3,MACACONA,00011967,2025,11,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,54012,18223660509822579255,2025,11,110112,ICA,ICA,SUBTANJALLA,ESSALUD,I-3,00011967,MACACONA,7,16,0,7,0,0,6,2,1,1,2,3,2,5,0,0,2,2,AMBIGUA,0
00002573,2025,10,0,1,0,1,APURIMAC,AYMARAES,CHAPIMARCA,GOBIERNO REGIONAL,I-1,PAMPALLACTA,00002573,2025,10,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,54333,13133501319035622935,2025,10,030404,APURIMAC,AYMARAES,CHAPIMARCA,GOBIERNO REGIONAL,I-1,00002573,PAMPALLACTA,3,3,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,2,AMBIGUA,0
00002571,2025,10,0,1,0,1,APURIMAC,AYMARAES,CHAPIMARCA,GOBIERNO REGIONAL,I-2,ANCOBAMBA,00002571,2025,10,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,54498,8743109990606299558,2025,10,030404,APURIMAC,AYMARAES,CHAPIMARCA,GOBIERNO REGIONAL,I-2,00002571,ANCOBAMBA,2,2,0,1,1,0,1,0,0,0,0,1,0,1,0,0,2,2,AMBIGUA,0
00002573,2025,10,0,1,0,1,APURIMAC,AYMARAES,CHAPIMARCA,GOBIERNO REGIONAL,I-1,PAMPALLACTA,00002573,2025,10,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,54499,6280385120553585675,2025,10,030404,APURIMAC,AYMARAES,CHAPIMARCA,GOBIERNO REGIONAL,I-1,00002573,PAMPALLACTA,3,3,0,1,1,0,1,1,0,0,0,0,0,1,0,0,2,2,AMBIGUA,0
00001189,2025,10,0,0,0,0,PASCO,OXAPAMPA,VILLA RICA,GOBIERNO REGIONAL,I-1,UBIRIKI,00001189,2025,10,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,54591,2837198688444618438,2025,10,190307,PASCO,OXAPAMPA,VILLA RICA,GOBIERNO REGIONAL,I-1,00001189,UBIRIKI,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,AMBIGUA,0
00001189,2025,10,NE_0002,NE_0002,NE_0002,NE_0002,PASCO,OXAPAMPA,VILLA RICA,GOBIERNO REGIONAL,I-1,UBIRIKI,00001189,2025,10,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,54605,963801960107632314,2025,10,190307,PASCO,OXAPAMPA,VILLA RICA,GOBIERNO REGIONAL,I-1,00001189,UBIRIKI,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,3,2,AMBIGUA,0
00001189,2025,10,0,0,0,0,PASCO,OXAPAMPA,VILLA RICA,GOBIERNO REGIONAL,I-1,UBIRIKI,00001189,2025,10,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,54619,2837198688444618438,2025,10,190307,PASCO,OXAPAMPA,VILLA RICA,GOBIERNO REGIONAL,I-1,00001189,UBIRIKI,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,AMBIGUA,0
00003576,2025,11,7,10,0,20,AYACUCHO,HUAMANGA,AYACUCHO,GOBIERNO REGIONAL,I-4,CENTRO DE SALUD LOS LICENCIADOS,00003576,2025,11,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,55044,17086555122571364333,2025,11,050101,AYACUCHO,HUAMANGA,AYACUCHO,GOBIERNO REGIONAL,I-4,00003576,CENTRO DE SALUD LOS LICENCIADOS,16,33,7,10,2,0,20,8,6,0,0,22,6,22,14,1,2,2,AMBIGUA,0
00036594,2025,11,0,4,0,10,AYACUCHO,HUAMANGA,JESUS NAZARENO,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD NAZARENO,00036594,2025,11,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,55045,1997444821365733287,2025,11,050115,AYACUCHO,HUAMANGA,JESUS NAZARENO,GOBIERNO REGIONAL,I-3,00036594,CENTRO DE SALUD NAZARENO,17,0,0,4,0,0,10,4,2,0,0,5,0,4,4,0,2,2,AMBIGUA,0
00003915,2025,11,NE_0002,NE_0002,NE_0002,NE_0002,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,GOBIERNO REGIONAL,I-1,TELAPACCHA,00003915,2025,11,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,55924,479313691690294435,2025,11,090102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,GOBIERNO REGIONAL,I-1,00003915,TELAPACCHA,00003856,669,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,2,2,AMBIGUA,0
00005360,2025,10,0,1,0,1,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,VENTANAS,00005360,2025,10,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,57003,13104663213658799377,2025,10,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,00005360,VENTANAS,4,6,0,1,0,0,1,0,1,0,0,1,0,3,0,1,2,2,AMBIGUA,0
00011967,2025,12,0,7,0,6,ICA,ICA,SUBTANJALLA,ESSALUD,I-3,MACACONA,00011967,2025,12,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,59645,16940312892861159760,2025,12,110112,ICA,ICA,SUBTANJALLA,ESSALUD,I-3,00011967,MACACONA,7,16,0,7,0,0,6,2,1,1,2,3,2,5,1,0,2,2,AMBIGUA,0
00011967,2025,12,0,7,0,6,ICA,ICA,SUBTANJALLA,ESSALUD,I-3,MACACONA,00011967,2025,12,True,data\raw\Capacidad\ConsultaA_2025_v22.csv,59646,11386984170346835196,2025,12,110112,ICA,ICA,SUBTANJALLA,ESSALUD,I-3,00011967,MACACONA,7,16,0,7,0,0,6,2,1,1,2,3,2,5,0,0,2,2,AMBIGUA,0
00004482,2026,3,0,2,0,3,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,SUCRE,00004482,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,1150,16798632009526927789,2026,03,060310,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,00004482,SUCRE,5,5,0,2,1,0,3,1,1,0,1,1,1,4,1,0,10,2,AMBIGUA,0
00005359,2026,2,0,2,0,2,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,SANAGORAN,00005359,2026,02,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,2015,2326793282314694117,2026,02,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,00005359,SANAGORAN,5,12,0,2,1,0,2,2,1,1,0,3,0,4,1,1,2,2,AMBIGUA,0
00004482,2026,3,0,2,0,3,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,SUCRE,00004482,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,2396,16798632009526927789,2026,03,060310,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,00004482,SUCRE,5,5,0,2,1,0,3,1,1,0,1,1,1,4,1,0,10,2,AMBIGUA,0
00004486,2026,3,0,0,0,1,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,FRAYLECOCHA,00004486,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,2397,88428781681855455,2026,03,060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,00004486,FRAYLECOCHA,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,2,AMBIGUA,0
00004482,2026,3,0,2,0,3,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,SUCRE,00004482,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,2401,16798632009526927789,2026,03,060310,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,00004482,SUCRE,5,5,0,2,1,0,3,1,1,0,1,1,1,4,1,0,10,2,AMBIGUA,0
00004486,2026,3,0,0,0,1,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,FRAYLECOCHA,00004486,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,2402,88428781681855455,2026,03,060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,00004486,FRAYLECOCHA,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,2,AMBIGUA,0
00005951,2026,1,NE_0001,NE_0001,NE_0001,NE_0001,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,GOBIERNO REGIONAL,I-2,SAN ANDRES DE TUPICOCHA,00005951,2026,01,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,2519,6745873814281533782,2026,01,150715,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,GOBIERNO REGIONAL,I-2,00005951,SAN ANDRES DE TUPICOCHA,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,10,2,AMBIGUA,0
00007738,2026,1,NE_0001,NE_0001,NE_0001,NE_0001,LIMA,HUAROCHIRI,SAN BARTOLOME,GOBIERNO REGIONAL,I-2,LA MERCED DE CHAUTE,00007738,2026,01,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,2521,4373555679617559816,2026,01,150717,LIMA,HUAROCHIRI,SAN BARTOLOME,GOBIERNO REGIONAL,I-2,00007738,LA MERCED DE CHAUTE,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,10,2,AMBIGUA,0
00004483,2026,3,0,1,0,2,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,PIOBAMBA,00004483,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,3401,5278908392679215429,2026,03,060308,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,00004483,PIOBAMBA,3,3,0,1,1,0,2,0,0,0,0,1,1,2,0,0,10,2,AMBIGUA,0
00004482,2026,3,0,2,0,3,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,SUCRE,00004482,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,3403,16798632009526927789,2026,03,060310,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,00004482,SUCRE,5,5,0,2,1,0,3,1,1,0,1,1,1,4,1,0,10,2,AMBIGUA,0
00004486,2026,3,0,0,0,1,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,FRAYLECOCHA,00004486,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,3405,18359689757745269619,2026,03,060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,00004486,FRAYLECOCHA,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,2,AMBIGUA,0
00009217,2026,2,0,10,0,7,PUNO,PUNO,PUNO,ESSALUD,I-3,CENTRO DE ATENCION PRIMARIA III METROPOLITANO DE PUNO,00009217,2026,02,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,3423,18212280887706978069,2026,02,210101,PUNO,PUNO,PUNO,ESSALUD,I-3,00009217,CENTRO DE ATENCION PRIMARIA III METROPOLITANO DE PUNO,18,26,0,10,0,0,7,5,1,1,2,2,2,10,0,0,3,3,AMBIGUA,0
00009217,2026,2,0,9,0,7,PUNO,PUNO,PUNO,ESSALUD,I-3,CENTRO DE ATENCION PRIMARIA III METROPOLITANO DE PUNO,00009217,2026,02,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,3424,1429431571435954718,2026,02,210101,PUNO,PUNO,PUNO,ESSALUD,I-3,00009217,CENTRO DE ATENCION PRIMARIA III METROPOLITANO DE PUNO,18,27,0,9,0,0,7,4,1,1,3,2,2,9,0,0,3,3,AMBIGUA,0
00009217,2026,2,0,9,0,7,PUNO,PUNO,PUNO,ESSALUD,I-3,CENTRO DE ATENCION PRIMARIA III METROPOLITANO DE PUNO,00009217,2026,02,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,3425,695306775113400618,2026,02,210101,PUNO,PUNO,PUNO,ESSALUD,I-3,00009217,CENTRO DE ATENCION PRIMARIA III METROPOLITANO DE PUNO,18,27,0,9,0,0,7,4,1,1,3,2,2,9,1,0,3,3,AMBIGUA,0
00004230,2026,2,0,0,0,1,CAJAMARCA,JAEN,BELLAVISTA,GOBIERNO REGIONAL,I-1,SAN AGUSTIN,00004230,2026,02,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,3449,18333602769445071826,2026,02,060802,CAJAMARCA,JAEN,BELLAVISTA,GOBIERNO REGIONAL,I-1,00004230,SAN AGUSTIN,1,0,0,0,0,0,1,0,0,0,0,1,0,01,0,0,2,2,AMBIGUA,0
00004483,2026,3,0,1,0,2,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,PIOBAMBA,00004483,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,4079,5278908392679215429,2026,03,060308,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,00004483,PIOBAMBA,3,3,0,1,1,0,2,0,0,0,0,1,1,2,0,0,10,2,AMBIGUA,0
00004987,2026,1,0,1,0,2,CAJAMARCA,CUTERVO,CUTERVO,GOBIERNO REGIONAL,I-3,SUMIDERO,00004987,2026,01,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,4318,12881825821963828332,2026,01,060601,CAJAMARCA,CUTERVO,CUTERVO,GOBIERNO REGIONAL,I-3,00004987,SUMIDERO,3,4,0,1,1,0,2,2,1,0,0,1,1,5,1,0,5,3,AMBIGUA,0
00003372,2026,2,2,3,0,3,ICA,ICA,PACHACUTEC,GOBIERNO REGIONAL,I-3,PACHACUTEC,00003372,2026,02,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,4428,12041610499351640350,2026,02,110105,ICA,ICA,PACHACUTEC,GOBIERNO REGIONAL,I-3,00003372,PACHACUTEC,6,12,2,3,1,0,3,2,1,1,0,1,2,8,2,0,2,2,AMBIGUA,0
00004483,2026,3,0,1,0,2,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,PIOBAMBA,00004483,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,4594,5278908392679215429,2026,03,060308,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,00004483,PIOBAMBA,3,3,0,1,1,0,2,0,0,0,0,1,1,2,0,0,10,2,AMBIGUA,0
00004482,2026,3,0,2,0,3,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,SUCRE,00004482,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,4596,16798632009526927789,2026,03,060310,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,00004482,SUCRE,5,5,0,2,1,0,3,1,1,0,1,1,1,4,1,0,10,2,AMBIGUA,0
00004486,2026,3,0,0,0,1,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,FRAYLECOCHA,00004486,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,4597,88428781681855455,2026,03,060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,00004486,FRAYLECOCHA,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,2,AMBIGUA,0
00004482,2026,3,0,2,0,3,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,SUCRE,00004482,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,4601,16798632009526927789,2026,03,060310,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,00004482,SUCRE,5,5,0,2,1,0,3,1,1,0,1,1,1,4,1,0,10,2,AMBIGUA,0
00004483,2026,3,0,1,0,2,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,PIOBAMBA,00004483,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,5278,5278908392679215429,2026,03,060308,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,00004483,PIOBAMBA,3,3,0,1,1,0,2,0,0,0,0,1,1,2,0,0,10,2,AMBIGUA,0
00004483,2026,3,0,1,0,2,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,PIOBAMBA,00004483,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,5281,5278908392679215429,2026,03,060308,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,00004483,PIOBAMBA,3,3,0,1,1,0,2,0,0,0,0,1,1,2,0,0,10,2,AMBIGUA,0
00004486,2026,3,0,0,0,1,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,FRAYLECOCHA,00004486,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,5282,88428781681855455,2026,03,060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,00004486,FRAYLECOCHA,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,2,AMBIGUA,0
00004483,2026,3,0,1,0,2,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,PIOBAMBA,00004483,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,5287,5278908392679215429,2026,03,060308,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,00004483,PIOBAMBA,3,3,0,1,1,0,2,0,0,0,0,1,1,2,0,0,10,2,AMBIGUA,0
00004483,2026,3,0,1,0,2,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,PIOBAMBA,00004483,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,5619,5278908392679215429,2026,03,060308,CAJAMARCA,CELENDIN,OXAMARCA,GOBIERNO REGIONAL,I-1,00004483,PIOBAMBA,3,3,0,1,1,0,2,0,0,0,0,1,1,2,0,0,10,2,AMBIGUA,0
00004486,2026,3,0,0,0,1,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,FRAYLECOCHA,00004486,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,5623,18359689757745269619,2026,03,060306,CAJAMARCA,CELENDIN,JOSE GALVEZ,GOBIERNO REGIONAL,I-1,00004486,FRAYLECOCHA,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,10,2,AMBIGUA,0
00004482,2026,3,0,2,0,3,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,SUCRE,00004482,2026,03,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,6661,17273547073921305769,2026,03,060310,CAJAMARCA,CELENDIN,SUCRE,GOBIERNO REGIONAL,I-3,00004482,SUCRE,5,5,0,2,1,0,3,1,1,0,1,1,1,4,1,1,10,2,AMBIGUA,0
00003381,2026,1,0,3,0,5,ICA,ICA,SUBTANJALLA,GOBIERNO REGIONAL,I-3,FONAVI IV,00003381,2026,01,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,6844,12850725266086960041,2026,01,110112,ICA,ICA,SUBTANJALLA,GOBIERNO REGIONAL,I-3,00003381,FONAVI IV,9,14,0,3,1,0,5,3,1,0,0,3,1,6,0,0,3,2,AMBIGUA,0
00006221,2026,6,0,6,0,8,CALLAO,CALLAO,CALLAO,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD  ALBERTO BARTON,00006221,2026,06,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,7234,13686674023919711215,2026,06,070101,CALLAO,CALLAO,CALLAO,GOBIERNO REGIONAL,I-3,00006221,CENTRO DE SALUD  ALBERTO BARTON,3,06,0,6,0,0,8,2,5,1,2,4,2,15,2,0,2,2,AMBIGUA,0
00006221,2026,6,0,6,0,8,CALLAO,CALLAO,CALLAO,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD  ALBERTO BARTON,00006221,2026,06,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,8885,12260399655733388342,2026,06,070101,CALLAO,CALLAO,CALLAO,GOBIERNO REGIONAL,I-3,00006221,CENTRO DE SALUD  ALBERTO BARTON,3,13,0,6,0,0,8,2,5,1,2,4,2,15,2,0,2,2,AMBIGUA,0
00005960,2026,1,NE_0002,NE_0002,NE_0002,NE_0002,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,GOBIERNO REGIONAL,I-2,CORCONA,00005960,2026,01,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,9081,12840212376320675800,2026,01,150727,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,GOBIERNO REGIONAL,I-2,00005960,CORCONA,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,10,2,AMBIGUA,0
00005952,2026,1,NE_0002,NE_0002,NE_0002,NE_0002,LIMA,HUAROCHIRI,SAN BARTOLOME,GOBIERNO REGIONAL,I-2,SAN BARTOLOME,00005952,2026,01,True,data\raw\Capacidad\ConsultaA_2026_v13.csv,9082,2667998184193673021,2026,01,150717,LIMA,HUAROCHIRI,SAN BARTOLOME,GOBIERNO REGIONAL,I-2,00005952,SAN BARTOLOME,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,10,2,AMBIGUA,0
