codigo_ipress,anio,mes,departamento,provincia,distrito,sector,categoria,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,_archivo,_registro
00009251,2022,9,LIMA,LIMA,LA VICTORIA,ESSALUD,III-2,1021,1249,300,1184,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,29616
00007734,2022,12,LIMA,LIMA,CHORRILLOS,MINSA,III-E,20,106,24,29,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,29656
00006215,2022,11,LIMA,LIMA,LIMA,MINSA,III-E,222,315,93,290,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,29734
00006210,2022,9,LIMA,LIMA,SURQUILLO,MINSA,III-2,441,281,167,524,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,29825
00006206,2022,9,LIMA,LIMA,LIMA,MINSA,III-1,406,441,201,193,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,29826
00005883,2022,9,LIMA,LIMA,ATE,MINSA,II-1,61,83,0,71,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,29913
00007633,2022,10,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-1,378,602,368,550,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,29933
00006211,2022,12,LIMA,LIMA,PUEBLO LIBRE,MINSA,III-1,125,279,48,275,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30047
00005883,2022,11,LIMA,LIMA,ATE,MINSA,II-1,61,84,0,89,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30082
00009188,2022,12,LIMA,LIMA,LIMA,ESSALUD,II-1,50,100,0,70,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30215
00008720,2022,11,LIMA,LIMA,JESUS MARIA,ESSALUD,III-2,1518,2015,505,1794,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30242
00005946,2022,11,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,581,501,228,644,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30289
00006214,2022,9,LIMA,LIMA,MAGDALENA DEL MAR,MINSA,III-1,590,88,27,110,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30362
00006209,2022,10,LIMA,LIMA,LIMA,MINSA,III-2,130,67,44,120,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30380
00012923,2022,10,LIMA,LIMA,PUENTE PIEDRA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-2,0,5,0,6,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30538
00008318,2022,10,LIMA,LIMA,SANTA ANITA,ESSALUD,II-1,48,87,2,67,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30580
00007733,2022,9,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,56,117,55,74,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30767
00010434,2022,12,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,190,46,8,120,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30875
00010434,2022,9,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,171,52,9,134,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30916
00006206,2022,10,LIMA,LIMA,LIMA,MINSA,III-1,408,441,201,182,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30924
00023159,2022,10,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-2,354,438,13,432,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30926
00023159,2022,9,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-2,354,438,13,432,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,30987
00007634,2022,11,LIMA,LIMA,COMAS,MINSA,III-1,215,211,114,241,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31007
00018011,2022,12,LIMA,LIMA,JESUS MARIA,ESSALUD,III-E,110,181,39,263,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31054
00010135,2022,11,LIMA,LIMA,LA MOLINA,ESSALUD,II-1,37,168,8,97,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31138
00006212,2022,12,LIMA,LIMA,LA VICTORIA,MINSA,III-E,53,137,9,138,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31166
00016918,2022,9,LIMA,LIMA,SAN BORJA,MINSA,III-2,241,400,77,474,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31170
00016918,2022,10,LIMA,LIMA,SAN BORJA,MINSA,III-2,241,396,87,474,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31203
00006215,2022,10,LIMA,LIMA,LIMA,MINSA,III-E,204,310,89,291,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31285
00016094,2022,11,LIMA,LIMA,RIMAC,SANIDAD DE LA POLICIA NACIONAL DEL PERU,II-1,65,14,0,70,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31310
00005947,2022,11,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,139,11,109,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31315
00008741,2022,9,LIMA,LIMA,VILLA EL SALVADOR,ESSALUD,II-1,67,93,3,90,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31341
00017024,2022,10,LIMA,LIMA,JESUS MARIA,SANIDAD DEL EJERCITO DEL PERU,III-1,595,112,0,5,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31435
00010098,2022,11,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,14,43,0,59,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31463
00005883,2022,10,LIMA,LIMA,ATE,MINSA,II-1,61,83,0,71,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31731
00006208,2022,10,LIMA,LIMA,LIMA,MINSA,III-2,397,278,76,378,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31747
00010434,2022,11,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,196,54,8,120,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31777
00005617,2022,12,LIMA,LIMA,SAN JUAN DE LURIGANCHO,MINSA,II-2,145,180,20,251,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31901
00006206,2022,12,LIMA,LIMA,LIMA,MINSA,III-1,412,434,204,194,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31913
00010751,2022,10,LIMA,LIMA,MIRAFLORES,SANIDAD DE LA FUERZA AEREA DEL PERU,III-1,250,223,25,251,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31921
00008353,2022,10,LIMA,LIMA,ATE,ESSALUD,II-1,51,101,20,88,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31927
00005948,2022,10,LIMA,LIMA,SANTA ANITA,MINSA,III-1,127,91,37,87,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,31928
00006216,2022,12,LIMA,LIMA,BREÑA,MINSA,III-2,318,351,93,638,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32109
00010434,2022,10,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,187,52,9,134,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32121
00017024,2022,12,LIMA,LIMA,JESUS MARIA,SANIDAD DEL EJERCITO DEL PERU,III-1,722,205,121,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32147
00007733,2022,12,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,75,111,55,73,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32260
00005947,2022,9,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,145,11,113,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32369
00005617,2022,10,LIMA,LIMA,SAN JUAN DE LURIGANCHO,MINSA,II-2,145,184,20,263,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32847
00009251,2022,10,LIMA,LIMA,LA VICTORIA,ESSALUD,III-2,1007,1249,300,1184,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32887
00006207,2022,11,LIMA,LIMA,LIMA,MINSA,III-1,622,415,292,451,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32898
00010098,2022,10,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,12,44,0,59,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,32934
00006211,2022,11,LIMA,LIMA,PUEBLO LIBRE,MINSA,III-1,122,258,44,284,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,33006
00005945,2022,11,LIMA,LIMA,ATE,MINSA,II-1,55,217,51,133,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,33202
00010098,2022,12,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,14,41,0,59,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,33328
00006216,2022,10,LIMA,LIMA,BREÑA,MINSA,III-2,329,346,90,615,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,33482
00007733,2022,10,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,57,114,55,69,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,33483
00008502,2022,11,LIMA,LIMA,LIMA,ESSALUD,II-2,164,372,91,275,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,33561
00006208,2022,12,LIMA,LIMA,LIMA,MINSA,III-2,397,319,72,459,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,33611
00010135,2022,12,LIMA,LIMA,LA MOLINA,ESSALUD,II-1,38,156,8,90,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34022
00023159,2022,12,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-2,357,433,41,447,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34106
00016918,2022,12,LIMA,LIMA,SAN BORJA,MINSA,III-2,241,368,59,474,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34107
00008741,2022,11,LIMA,LIMA,VILLA EL SALVADOR,ESSALUD,II-1,67,93,3,88,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34287
00006215,2022,12,LIMA,LIMA,LIMA,MINSA,III-E,221,326,95,306,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34292
00007634,2022,9,LIMA,LIMA,COMAS,MINSA,III-1,215,211,114,241,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34433
00006217,2022,12,LIMA,LIMA,LIMA,MINSA,III-2,7,73,18,55,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34449
00006216,2022,11,LIMA,LIMA,BREÑA,MINSA,III-2,349,352,95,642,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34540
00008502,2022,12,LIMA,LIMA,LIMA,ESSALUD,II-2,166,370,91,257,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34544
00016094,2022,10,LIMA,LIMA,RIMAC,SANIDAD DE LA POLICIA NACIONAL DEL PERU,II-1,65,18,0,69,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34586
00006214,2022,11,LIMA,LIMA,MAGDALENA DEL MAR,MINSA,III-1,590,91,27,113,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34720
00006214,2022,12,LIMA,LIMA,MAGDALENA DEL MAR,MINSA,III-1,590,91,27,110,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,34931
00006209,2022,9,LIMA,LIMA,LIMA,MINSA,III-2,129,56,44,113,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35026
00013591,2022,9,LIMA,LIMA,JESUS MARIA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,III-1,411,529,206,407,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35027
00009251,2022,11,LIMA,LIMA,LA VICTORIA,ESSALUD,III-2,1009,1240,300,1158,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35145
00006213,2022,12,LIMA,LIMA,MIRAFLORES,MINSA,III-E,23,209,31,202,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35268
00008741,2022,12,LIMA,LIMA,VILLA EL SALVADOR,ESSALUD,II-1,67,93,3,90,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35269
00017024,2022,8,LIMA,LIMA,JESUS MARIA,SANIDAD DEL EJERCITO DEL PERU,III-1,595,157,0,12,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35419
00018011,2022,9,LIMA,LIMA,JESUS MARIA,ESSALUD,III-E,96,164,44,265,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35431
00005946,2022,10,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,584,501,231,614,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35496
00008353,2022,12,LIMA,LIMA,ATE,ESSALUD,II-1,51,106,20,92,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35503
00007632,2022,10,LIMA,LIMA,PUENTE PIEDRA,MINSA,II-2,108,135,56,182,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35538
00006210,2022,11,LIMA,LIMA,SURQUILLO,MINSA,III-2,445,276,166,528,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35727
00007634,2022,12,LIMA,LIMA,COMAS,MINSA,III-1,215,211,114,241,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35780
00006212,2022,9,LIMA,LIMA,LA VICTORIA,MINSA,III-E,62,132,13,141,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35784
00008502,2022,9,LIMA,LIMA,LIMA,ESSALUD,II-2,152,366,91,257,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35865
00008489,2022,10,LIMA,LIMA,MIRAFLORES,ESSALUD,II-2,83,235,19,174,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35941
00006208,2022,11,LIMA,LIMA,LIMA,MINSA,III-2,397,280,76,377,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,35995
00008489,2022,12,LIMA,LIMA,MIRAFLORES,ESSALUD,II-2,76,214,20,173,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,36013
00005987,2022,11,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,467,280,184,355,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,36060
00006210,2022,12,LIMA,LIMA,SURQUILLO,MINSA,III-2,445,249,163,534,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,36067
00008564,2022,10,LIMA,LIMA,SAN MIGUEL,ESSALUD,II-1,20,89,0,71,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,36324
00005948,2022,11,LIMA,LIMA,SANTA ANITA,MINSA,III-1,127,92,37,82,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,36364
00005987,2022,12,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,467,236,179,337,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,36424
00007634,2022,10,LIMA,LIMA,COMAS,MINSA,III-1,215,211,114,241,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,36504
00014718,2022,12,LIMA,LIMA,SAN MIGUEL,SANIDAD DE LA POLICIA NACIONAL DEL PERU,II-E,21,25,3,39,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,36537
00008317,2022,10,LIMA,LIMA,SAN JUAN DE LURIGANCHO,ESSALUD,II-1,43,162,13,96,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,36842
00006207,2022,12,LIMA,LIMA,LIMA,MINSA,III-1,623,404,289,459,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,36962
00008318,2022,12,LIMA,LIMA,SANTA ANITA,ESSALUD,II-1,48,87,2,67,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37053
00005987,2022,9,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,467,266,186,363,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37253
00010098,2022,9,LIMA,LIMA,CHORRILLOS,SANIDAD DEL EJERCITO DEL PERU,II-E,12,44,0,58,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37435
00005617,2022,11,LIMA,LIMA,SAN JUAN DE LURIGANCHO,MINSA,II-2,145,180,20,258,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37436
00012923,2022,11,LIMA,LIMA,PUENTE PIEDRA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-2,0,3,0,7,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37510
00028025,2022,8,LIMA,LIMA,ATE,MINSA,II-E,122,123,0,283,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37844
00028025,2022,10,LIMA,LIMA,ATE,MINSA,II-E,122,123,0,283,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37847
00028025,2022,12,LIMA,LIMA,ATE,MINSA,II-E,122,123,0,283,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37848
00028025,2022,7,LIMA,LIMA,ATE,MINSA,II-E,122,123,0,283,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37856
00028025,2022,11,LIMA,LIMA,ATE,MINSA,II-E,122,123,0,283,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37857
00028025,2022,4,LIMA,LIMA,ATE,MINSA,II-E,122,150,0,276,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37872
00028025,2022,5,LIMA,LIMA,ATE,MINSA,II-E,122,150,0,276,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37873
00028025,2022,6,LIMA,LIMA,ATE,MINSA,II-E,122,150,0,276,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37874
00028025,2022,1,LIMA,LIMA,ATE,MINSA,II-E,122,123,0,283,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37913
00028025,2022,2,LIMA,LIMA,ATE,MINSA,II-E,122,150,0,276,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37914
00028025,2022,3,LIMA,LIMA,ATE,MINSA,II-E,122,150,0,276,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37915
00028025,2022,9,LIMA,LIMA,ATE,MINSA,II-E,122,123,0,283,data\raw\Capacidad\ConsultaA_Recursos_Salud_2022_v24.csv,37921
00012923,2023,1,LIMA,LIMA,PUENTE PIEDRA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,I-2,0,3,0,8,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,3
00008318,2023,2,LIMA,LIMA,SANTA ANITA,ESSALUD,II-1,38,89,5,68,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,36
00005947,2023,2,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,138,13,110,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,47
00005945,2023,1,LIMA,LIMA,ATE,MINSA,II-1,152,217,51,133,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,101
00016094,2023,4,LIMA,LIMA,RIMAC,SANIDAD DE LA POLICIA NACIONAL DEL PERU,II-1,64,18,0,73,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,197
00006214,2023,3,LIMA,LIMA,MAGDALENA DEL MAR,MINSA,III-1,590,83,27,118,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,303
00005948,2023,3,LIMA,LIMA,SANTA ANITA,MINSA,III-1,159,99,35,87,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,331
00005987,2023,3,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,409,283,166,529,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,346
00006208,2023,3,LIMA,LIMA,LIMA,MINSA,III-2,397,319,72,459,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,434
00016918,2023,2,LIMA,LIMA,SAN BORJA,MINSA,III-2,241,398,95,474,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,501
00008564,2023,1,LIMA,LIMA,SAN MIGUEL,ESSALUD,II-1,30,95,0,81,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,694
00013591,2023,1,LIMA,LIMA,JESUS MARIA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,III-1,406,518,210,434,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,698
00005987,2023,1,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,375,281,170,453,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,699
00007733,2023,1,LIMA,LIMA,SAN MARTIN DE PORRES,MINSA,III-2,81,107,46,76,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,701
00006210,2023,2,LIMA,LIMA,SURQUILLO,MINSA,III-2,443,230,161,528,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,836
00008317,2023,3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,ESSALUD,II-1,43,178,13,94,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,890
00013591,2023,3,LIMA,LIMA,JESUS MARIA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,III-1,384,526,209,433,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,898
00006207,2023,2,LIMA,LIMA,LIMA,MINSA,III-1,586,595,216,460,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,932
00005945,2023,4,LIMA,LIMA,ATE,MINSA,II-1,152,230,46,141,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1040
00023159,2023,2,LIMA,LIMA,VILLA EL SALVADOR,MINSA,II-2,297,405,26,449,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1042
00013591,2023,2,LIMA,LIMA,JESUS MARIA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,III-1,341,526,209,433,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1115
00009188,2023,2,LIMA,LIMA,LIMA,ESSALUD,II-1,50,91,0,68,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1121
00005947,2023,4,LIMA,LIMA,LURIGANCHO,MINSA,II-2,67,136,12,113,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1170
00013591,2023,4,LIMA,LIMA,JESUS MARIA,SANIDAD DE LA POLICIA NACIONAL DEL PERU,III-1,318,526,209,433,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1181
00006216,2023,4,LIMA,LIMA,BREÑA,MINSA,III-2,409,345,85,627,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1183
00017024,2023,4,LIMA,LIMA,JESUS MARIA,SANIDAD DEL EJERCITO DEL PERU,III-1,376,208,85,406,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1321
00008564,2023,3,LIMA,LIMA,SAN MIGUEL,ESSALUD,II-1,46,96,0,81,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1443
00009188,2023,3,LIMA,LIMA,LIMA,ESSALUD,II-1,50,91,0,68,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1445
00007734,2023,3,LIMA,LIMA,CHORRILLOS,MINSA,III-E,24,104,25,27,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1592
00010751,2023,3,LIMA,LIMA,MIRAFLORES,SANIDAD DE LA FUERZA AEREA DEL PERU,III-1,264,223,25,251,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1607
00006212,2023,3,LIMA,LIMA,LA VICTORIA,MINSA,III-E,51,144,11,141,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1695
00007634,2023,3,LIMA,LIMA,COMAS,MINSA,III-1,311,288,114,241,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1749
00005946,2023,4,LIMA,LIMA,EL AGUSTINO,MINSA,III-1,593,515,228,647,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1777
00027565,2023,4,LIMA,LIMA,COMAS,ESSALUD,II-1,112,197,6,203,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1804
00010434,2023,4,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,200,44,8,104,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1805
00010434,2023,1,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,167,37,8,116,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,1859
00005948,2023,2,LIMA,LIMA,SANTA ANITA,MINSA,III-1,159,90,32,83,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2045
00006210,2023,4,LIMA,LIMA,SURQUILLO,MINSA,III-2,444,225,158,527,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2159
00010434,2023,3,LIMA,LIMA,SANTA ANITA,ESSALUD,II-E,200,26,8,89,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2192
00006216,2023,3,LIMA,LIMA,BREÑA,MINSA,III-2,397,345,60,626,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2193
00006210,2023,3,LIMA,LIMA,SURQUILLO,MINSA,III-2,443,230,158,530,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2294
00008318,2023,3,LIMA,LIMA,SANTA ANITA,ESSALUD,II-1,38,89,5,68,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2407
00008353,2023,1,LIMA,LIMA,ATE,ESSALUD,II-1,66,105,20,95,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2528
00005883,2023,2,LIMA,LIMA,ATE,MINSA,II-1,64,78,0,78,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2741
00009251,2023,3,LIMA,LIMA,LA VICTORIA,ESSALUD,III-2,1041,1149,293,1120,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2755
00016918,2023,3,LIMA,LIMA,SAN BORJA,MINSA,III-2,241,399,90,474,data\raw\Capacidad\ConsultaA_Recursos_Salud_2023_v24.csv,2788
