codigo_ipress,anio,mes,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,departamento,provincia,distrito,sector,categoria,nombre_ipress,_codigo_original,_anio_original,_mes_original,_clave_valida,_archivo,_registro,_huella_fila,original_ANHO,original_MES,original_UBIGEO,original_DEPARTAMENTO,original_PROVINCIA,original_DISTRITO,original_SECTOR,original_CATEGORIA,original_CO_IPRESS,original_RAZON_SOC,original_CA_CONSULTORIOS,original_CA_CONSULTORIOS_FN,original_CA_CAMAS,original_CA_MEDICOS_TOTAL,original_CA_MEDICOS_SERUM,original_CA_MEDICOS_RESIDENTES,original_CA_ENFERMERAS,original_CA_ODONTOLOGOS,original_CA_PSICOLOGOS,original_CA_NUTRICIONISTAS,original_CA_TECNOLOGOS_MEDICOS,original_CA_OBSTETRICES,original_CA_FARMACEUTICOS,original_CA_AUXILIARES,original_CA_OTROS_PROF,original_CA_AMBULANCIAS,filas_clave
00003843,2020,11,0,0,0,0,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,GOBIERNO REGIONAL,I-1,PONGOCOCHA,00003843,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34820,6098716778762992461,2020,11,051102,AYACUCHO,VILCAS HUAMAN,ACCOMARCA,GOBIERNO REGIONAL,I-1,00003843,PONGOCOCHA,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
00003845,2020,11,0,0,0,1,AYACUCHO,VILCAS HUAMAN,CARHUANCA,GOBIERNO REGIONAL,I-1,CARHUANCA,00003845,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34821,2798826395809765889,2020,11,051103,AYACUCHO,VILCAS HUAMAN,CARHUANCA,GOBIERNO REGIONAL,I-1,00003845,CARHUANCA,5,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2
00003847,2020,11,0,7,0,8,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,GOBIERNO REGIONAL,I-4,VILCASHUAMAN,00003847,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34822,17424216175758189538,2020,11,051101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,GOBIERNO REGIONAL,I-4,00003847,VILCASHUAMAN,8,6,0,7,0,0,8,4,2,1,0,9,2,14,13,1,2
00006605,2020,11,0,1,0,1,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,GOBIERNO REGIONAL,I-2,HUAMBALPA,00006605,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34823,13793135496546315932,2020,11,051105,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,GOBIERNO REGIONAL,I-2,00006605,HUAMBALPA,3,2,0,1,0,0,1,0,0,0,0,1,0,2,0,0,2
00027647,2020,11,0,0,0,1,AYACUCHO,VILCAS HUAMAN,VISCHONGO,GOBIERNO REGIONAL,I-1,SAN LORENZO DE ÑUÑUNHUAYCCO,00027647,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34824,11618862224292144926,2020,11,051108,AYACUCHO,VILCAS HUAMAN,VISCHONGO,GOBIERNO REGIONAL,I-1,00027647,SAN LORENZO DE ÑUÑUNHUAYCCO,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
00003846,2020,11,0,0,0,1,AYACUCHO,VILCAS HUAMAN,SAURAMA,GOBIERNO REGIONAL,I-1,SAURAMA,00003846,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34825,16268114523530181028,2020,11,051107,AYACUCHO,VILCAS HUAMAN,SAURAMA,GOBIERNO REGIONAL,I-1,00003846,SAURAMA,3,3,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2
00003851,2020,11,0,0,0,0,AYACUCHO,VILCAS HUAMAN,CONCEPCION,GOBIERNO REGIONAL,I-1,SAN ANTONIO ASTANYA,00003851,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34826,2022592141612529872,2020,11,051104,AYACUCHO,VILCAS HUAMAN,CONCEPCION,GOBIERNO REGIONAL,I-1,00003851,SAN ANTONIO ASTANYA,5,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2
00006612,2020,11,0,0,0,1,AYACUCHO,VILCAS HUAMAN,VISCHONGO,GOBIERNO REGIONAL,I-1,PALLCCACANCHA,00006612,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34827,8109463272367333460,2020,11,051108,AYACUCHO,VILCAS HUAMAN,VISCHONGO,GOBIERNO REGIONAL,I-1,00006612,PALLCCACANCHA,3,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2
00003850,2020,11,0,0,0,0,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,GOBIERNO REGIONAL,I-1,SAN FRANCISCO DE PUJAS,00003850,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34828,11436529190476579450,2020,11,051101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,GOBIERNO REGIONAL,I-1,00003850,SAN FRANCISCO DE PUJAS,7,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
00003852,2020,11,0,1,0,2,AYACUCHO,VILCAS HUAMAN,CONCEPCION,GOBIERNO REGIONAL,I-2,CONCEPCION,00003852,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34829,16659826218702005252,2020,11,051104,AYACUCHO,VILCAS HUAMAN,CONCEPCION,GOBIERNO REGIONAL,I-2,00003852,CONCEPCION,4,4,0,1,0,0,2,0,0,0,0,2,0,2,0,1,2
00006609,2020,11,4,2,0,4,AYACUCHO,VILCAS HUAMAN,VISCHONGO,GOBIERNO REGIONAL,I-3,VISCHONGO,00006609,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34830,881762859762593902,2020,11,051108,AYACUCHO,VILCAS HUAMAN,VISCHONGO,GOBIERNO REGIONAL,I-3,00006609,VISCHONGO,13,7,4,2,0,0,4,2,1,0,0,3,0,5,0,1,2
00003848,2020,11,0,0,0,0,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,GOBIERNO REGIONAL,I-1,HUACCAÑA,00003848,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34831,4931812058175179009,2020,11,051101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,GOBIERNO REGIONAL,I-1,00003848,HUACCAÑA,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
00003849,2020,11,0,0,0,1,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,GOBIERNO REGIONAL,I-1,POMATAMBO,00003849,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34832,8863323577761137781,2020,11,051101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,GOBIERNO REGIONAL,I-1,00003849,POMATAMBO,7,7,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2
00006606,2020,11,0,0,0,1,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,GOBIERNO REGIONAL,I-1,SAN ANTONIO DE COCHAS,00006606,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34833,6381904030627426618,2020,11,051105,AYACUCHO,VILCAS HUAMAN,HUAMBALPA,GOBIERNO REGIONAL,I-1,00006606,SAN ANTONIO DE COCHAS,6,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00006611,2020,11,0,0,0,0,AYACUCHO,VILCAS HUAMAN,VISCHONGO,GOBIERNO REGIONAL,I-1,CHIRIBAMBA,00006611,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34834,17384289069392934052,2020,11,051108,AYACUCHO,VILCAS HUAMAN,VISCHONGO,GOBIERNO REGIONAL,I-1,00006611,CHIRIBAMBA,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
00011416,2020,11,0,0,0,0,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,GOBIERNO REGIONAL,I-1,COLPAPAMPA,00011416,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34835,13077055656617684365,2020,11,051101,AYACUCHO,VILCAS HUAMAN,VILCAS HUAMAN,GOBIERNO REGIONAL,I-1,00011416,COLPAPAMPA,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2
00019765,2020,9,0,0,0,0,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-1,24 DE JUNIO,00019765,2020,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34906,6453957032029583303,2020,09,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-1,00019765,24 DE JUNIO,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
00005359,2020,9,0,1,0,3,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,SANAGORAN,00005359,2020,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34907,10234936572559195170,2020,09,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,00005359,SANAGORAN,7,14,0,1,0,0,3,1,1,1,0,3,0,5,0,1,2
00007240,2020,9,0,1,0,1,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,HUALASGOSDAY,00007240,2020,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34908,4475931096687450707,2020,09,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,00007240,HUALASGOSDAY,3,6,0,1,1,0,1,0,0,0,0,1,0,1,0,1,2
00007241,2020,9,0,1,0,1,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,CORRAL GRANDE,00007241,2020,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34909,12821955907746925036,2020,09,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,00007241,CORRAL GRANDE,3,6,0,1,1,0,1,0,0,0,0,1,0,1,0,1,2
00019765,2020,9,0,0,0,0,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-1,24 DE JUNIO,00019765,2020,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34911,6453957032029583303,2020,09,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-1,00019765,24 DE JUNIO,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
00005359,2020,9,0,1,0,3,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,SANAGORAN,00005359,2020,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34912,10234936572559195170,2020,09,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,00005359,SANAGORAN,7,14,0,1,0,0,3,1,1,1,0,3,0,5,0,1,2
00007240,2020,9,0,1,0,1,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,HUALASGOSDAY,00007240,2020,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34913,4475931096687450707,2020,09,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,00007240,HUALASGOSDAY,3,6,0,1,1,0,1,0,0,0,0,1,0,1,0,1,2
00007241,2020,9,0,1,0,1,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,CORRAL GRANDE,00007241,2020,09,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,34914,12821955907746925036,2020,09,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,GOBIERNO REGIONAL,I-2,00007241,CORRAL GRANDE,3,6,0,1,1,0,1,0,0,0,0,1,0,1,0,1,2
00001437,2020,10,0,1,0,1,AREQUIPA,CAYLLOMA,CALLALLI,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD CHALHUANCA,00001437,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35114,3198874423919600336,2020,10,040504,AREQUIPA,CAYLLOMA,CALLALLI,GOBIERNO REGIONAL,I-2,00001437,PUESTO DE SALUD CHALHUANCA,4,8,0,1,1,0,1,0,0,0,0,1,0,1,0,0,2
00001435,2020,10,0,1,0,2,AREQUIPA,CAYLLOMA,SIBAYO,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD SANTA ROSA DE SIBAYO,00001435,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35162,7030573020799910289,2020,10,040515,AREQUIPA,CAYLLOMA,SIBAYO,GOBIERNO REGIONAL,I-2,00001435,PUESTO DE SALUD SANTA ROSA DE SIBAYO,4,8,0,1,1,0,2,0,0,0,0,1,0,2,0,0,2
00001438,2020,10,0,1,0,2,AREQUIPA,CAYLLOMA,TISCO,GOBIERNO REGIONAL,I-2,PUESTO DE SALUD TISCO,00001438,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35164,18360313164066806298,2020,10,040517,AREQUIPA,CAYLLOMA,TISCO,GOBIERNO REGIONAL,I-2,00001438,PUESTO DE SALUD TISCO,5,10,0,1,1,0,2,0,0,0,0,1,0,1,0,0,2
00001421,2020,10,0,5,0,5,AREQUIPA,CAYLLOMA,CALLALLI,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD CALLALLI,00001421,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35166,5485764782114944641,2020,10,040504,AREQUIPA,CAYLLOMA,CALLALLI,GOBIERNO REGIONAL,I-3,00001421,CENTRO DE SALUD CALLALLI,12,24,0,5,0,0,5,2,0,1,0,3,0,5,3,1,2
00004474,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,YAGEN,00004474,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35199,12610196795841510323,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00004474,YAGEN,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3
00006757,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,CANDEN,00006757,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35200,12452836069379351681,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00006757,CANDEN,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3
00006758,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,MUSADEN,00006758,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35201,10735553059630956148,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00006758,MUSADEN,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
00004475,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,ANDAMACHAY,00004475,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35202,5370335544148690600,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00004475,ANDAMACHAY,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
00004476,2020,10,0,0,0,0,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,VILLANUEVA,00004476,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35203,9012624880044588187,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00004476,VILLANUEVA,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3
00004474,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,YAGEN,00004474,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35204,12610196795841510323,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00004474,YAGEN,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3
00006757,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,CANDEN,00006757,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35205,12452836069379351681,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00006757,CANDEN,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3
00006758,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,MUSADEN,00006758,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35206,10735553059630956148,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00006758,MUSADEN,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
00004475,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,ANDAMACHAY,00004475,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35207,5370335544148690600,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00004475,ANDAMACHAY,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
00004476,2020,10,0,0,0,0,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,VILLANUEVA,00004476,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35208,9012624880044588187,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00004476,VILLANUEVA,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3
00004474,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,YAGEN,00004474,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35209,12610196795841510323,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00004474,YAGEN,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,3
00006757,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,CANDEN,00006757,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35210,12452836069379351681,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00006757,CANDEN,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3
00006758,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,MUSADEN,00006758,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35211,10735553059630956148,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00006758,MUSADEN,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
00004475,2020,10,0,0,0,1,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,ANDAMACHAY,00004475,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35212,5370335544148690600,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00004475,ANDAMACHAY,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3
00004476,2020,10,0,0,0,0,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,VILLANUEVA,00004476,2020,10,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35214,9012624880044588187,2020,10,060303,CAJAMARCA,CELENDIN,CORTEGANA,GOBIERNO REGIONAL,I-1,00004476,VILLANUEVA,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3
00025207,2020,7,0,2,0,3,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD MENTAL COMUNITARIO JAEN,00025207,2020,07,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35349,6773496147320789661,2020,07,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-3,00025207,CENTRO DE SALUD MENTAL COMUNITARIO JAEN,2,2,0,2,0,0,3,0,2,0,2,0,1,3,0,0,2
00007168,2020,7,0,0,0,2,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-2,MONTEGRANDE,00007168,2020,07,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35350,16168972977004748800,2020,07,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-2,00007168,MONTEGRANDE,1,1,0,0,0,0,2,0,0,0,0,1,0,4,0,0,2
00007024,2020,7,0,0,0,1,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,SAN MARTIN DE PORRES,00007024,2020,07,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35351,6146213791902168292,2020,07,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,00007024,SAN MARTIN DE PORRES,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00004221,2020,7,0,0,0,1,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,VALILLO,00004221,2020,07,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35352,13693861545543563190,2020,07,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,00004221,VALILLO,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2
00004220,2020,7,0,0,0,1,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,PALMA CENTRAL,00004220,2020,07,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35353,16607455873105055353,2020,07,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,00004220,PALMA CENTRAL,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2
00004215,2020,7,0,0,0,1,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,CHAMAYA,00004215,2020,07,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35354,3357835975644809072,2020,07,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,00004215,CHAMAYA,1,1,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2
00004214,2020,7,0,0,0,0,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,LAS NARANJAS,00004214,2020,07,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35355,17304196670008302603,2020,07,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,00004214,LAS NARANJAS,2,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2
00004211,2020,7,0,11,0,17,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-4,MORRO SOLAR,00004211,2020,07,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35356,4628825476678586560,2020,07,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-4,00004211,MORRO SOLAR,3,8,0,11,0,0,17,4,2,1,2,10,1,29,2,2,2
00025858,2020,8,0,1,0,2,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-2,NUEVO HORIZONTE,00025858,2020,08,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35365,995789852974372149,2020,08,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-2,00025858,NUEVO HORIZONTE,1,1,0,1,0,0,2,1,0,0,0,1,0,6,0,0,2
00025207,2020,8,0,2,0,3,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-3,CENTRO DE SALUD MENTAL COMUNITARIO JAEN,00025207,2020,08,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35366,3794872431869388685,2020,08,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-3,00025207,CENTRO DE SALUD MENTAL COMUNITARIO JAEN,2,2,0,2,0,0,3,0,3,0,2,0,1,3,0,0,2
00007168,2020,8,0,1,0,3,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-2,MONTEGRANDE,00007168,2020,08,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35367,64549927044390660,2020,08,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-2,00007168,MONTEGRANDE,1,1,0,1,0,0,3,0,0,0,0,1,0,4,0,0,2
00007024,2020,8,0,0,0,1,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,SAN MARTIN DE PORRES,00007024,2020,08,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35368,13242486210567585789,2020,08,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,00007024,SAN MARTIN DE PORRES,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
00004221,2020,8,0,0,0,1,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,VALILLO,00004221,2020,08,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35369,14426686753736196195,2020,08,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,00004221,VALILLO,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2
00004220,2020,8,0,0,0,1,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,PALMA CENTRAL,00004220,2020,08,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35370,10432905917174008812,2020,08,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-1,00004220,PALMA CENTRAL,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,2
00025858,2020,11,0,2,0,3,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-2,NUEVO HORIZONTE,00025858,2020,11,True,data\raw\Capacidad\ConsultaA_Recursos_Salud_2020_v7.csv,35372,3429698335100139150,2020,11,060801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-2,00025858,NUEVO HORIZONTE,1,1,0,2,0,0,3,1,0,0,1,1,0,6,0,0,2
