archivo,fila_csv_aproximada,regla,severidad,descripcion,anio,mes,codigo_ipress,nombre_ipress,servicio_hospitalizacion,valores_relevantes,en_alcance_modelo,estado_revision
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,30322,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,09,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""4878"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""3600"", ""ocupacion_auditada"": 1.355}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,30325,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,09,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""624"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""480"", ""ocupacion_auditada"": 1.3}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,31228,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,05,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""113"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""93"", ""ocupacion_auditada"": 1.2150537634408602}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,31694,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,08,00006211,HOSPITAL DE APOYO SANTA ROSA,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA  ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""613"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""372"", ""ocupacion_auditada"": 1.6478494623655915}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,32507,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,08,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1053"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""496"", ""ocupacion_auditada"": 2.122983870967742}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,34675,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,08,00005945,HOSPITAL VITARTE,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA  ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""293"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""155"", ""ocupacion_auditada"": 1.8903225806451613}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,34758,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,09,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1015"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""480"", ""ocupacion_auditada"": 2.1145833333333335}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,34760,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,09,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""927"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""720"", ""ocupacion_auditada"": 1.2875}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,36054,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,09,00005883,HOSPITAL DE HUAYCAN,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""322"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""240"", ""ocupacion_auditada"": 1.3416666666666666}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,37343,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,08,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""5248"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""4216"", ""ocupacion_auditada"": 1.2447817836812145}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,39095,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00009188,HOSPITAL II RAMON CASTILLA,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""183"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""62"", ""ocupacion_auditada"": 2.9516129032258065}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,40455,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,11,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""862"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""600"", ""ocupacion_auditada"": 1.4366666666666668}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,40457,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,11,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""736"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""360"", ""ocupacion_auditada"": 2.0444444444444443}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,40458,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,11,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""816"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""420"", ""ocupacion_auditada"": 1.9428571428571428}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,40459,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,11,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""567"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""240"", ""ocupacion_auditada"": 2.3625}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,42638,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,12,00010098,HOSPITAL MILITAR GERIATRICO,HOSPITALIZACIÓN,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""197"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""21"", ""ocupacion_auditada"": 9.380952380952381}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,43453,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""5395"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""4402"", ""ocupacion_auditada"": 1.2255792821444798}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,43455,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""840"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""620"", ""ocupacion_auditada"": 1.3548387096774193}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,43672,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,11,00008318,ESSALUD - HOSPITAL I JORGE VOTO BERNALES CORPANCHO,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""202"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""120"", ""ocupacion_auditada"": 1.6833333333333333}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,45265,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""911"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""527"", ""ocupacion_auditada"": 1.72865275142315}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,45266,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA  ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""264"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""186"", ""ocupacion_auditada"": 1.4193548387096775}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,45267,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""731"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""465"", ""ocupacion_auditada"": 1.5720430107526882}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,45268,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""890"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""279"", ""ocupacion_auditada"": 3.1899641577060933}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,45269,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""490"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""93"", ""ocupacion_auditada"": 5.268817204301075}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,45270,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS GENERALES (UCI) ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""267"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""155"", ""ocupacion_auditada"": 1.7225806451612904}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,45271,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) NEONATOLOGÍA,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""146"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""31"", ""ocupacion_auditada"": 4.709677419354839}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,45272,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) PEDIÁTRICA,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""56"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""31"", ""ocupacion_auditada"": 1.8064516129032258}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,46917,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,07,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1037"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""620"", ""ocupacion_auditada"": 1.6725806451612903}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,46918,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,07,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA  ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""225"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""62"", ""ocupacion_auditada"": 3.629032258064516}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,46920,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,07,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""836"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""217"", ""ocupacion_auditada"": 3.8525345622119818}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,46921,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,07,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""519"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""341"", ""ocupacion_auditada"": 1.5219941348973607}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,46926,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,07,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) PEDIÁTRICA,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""210"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""93"", ""ocupacion_auditada"": 2.2580645161290325}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,47187,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,08,00013591,HOSPITAL NACIONAL POLICIA NACIONAL DEL PERU GRAL PNP LUIS N. SAENZ.,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""476"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""310"", ""ocupacion_auditada"": 1.5354838709677419}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,47372,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,01,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) NEONATOLOGÍA,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""130"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""93"", ""ocupacion_auditada"": 1.3978494623655915}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,47373,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,01,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""215"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""124"", ""ocupacion_auditada"": 1.7338709677419355}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,47374,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,01,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS GENERALES (UCI) ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""204"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""93"", ""ocupacion_auditada"": 2.193548387096774}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,47375,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,01,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""1019"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""403"", ""ocupacion_auditada"": 2.5285359801488836}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,47376,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,01,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""809"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""279"", ""ocupacion_auditada"": 2.899641577060932}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,47380,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,01,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTERMEDIOS GENERAL  (UCIN) ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""121"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""93"", ""ocupacion_auditada"": 1.3010752688172043}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,47868,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00005987,HOSPITAL MARIA AUXILIADORA,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS  (UCI) NEONATOLOGÍA,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""169"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""124"", ""ocupacion_auditada"": 1.3629032258064515}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,48170,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,11,00005946,HOSPITAL NACIONAL HIPOLITO UNANUE,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""149"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""120"", ""ocupacion_auditada"": 1.2416666666666667}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,48669,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""845"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""682"", ""ocupacion_auditada"": 1.2390029325513197}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,48670,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,10,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""966"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""496"", ""ocupacion_auditada"": 1.9475806451612903}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,48728,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,11,00005883,HOSPITAL DE HUAYCAN,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""296"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""240"", ""ocupacion_auditada"": 1.2333333333333334}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,49075,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,11,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""801"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""660"", ""ocupacion_auditada"": 1.2136363636363636}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,49076,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,11,00007632,HOSPITAL CARLOS LANFRANCO LA HOZ,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""838"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""480"", ""ocupacion_auditada"": 1.7458333333333333}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,49332,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,11,00006210,INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS,HOSPITALIZACIÓN DE MEDICINA ONCOLOGÍA MÉDICA ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""5150"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""4050"", ""ocupacion_auditada"": 1.271604938271605}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,49364,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,04,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""788"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""480"", ""ocupacion_auditada"": 1.6416666666666666}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,49366,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,04,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN QUIRÚRGICA OBSTETRICIA   ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""687"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""210"", ""ocupacion_auditada"": 3.2714285714285714}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,49367,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,04,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN DE MEDICINA MEDICINA GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""771"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""450"", ""ocupacion_auditada"": 1.7133333333333334}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,49368,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,04,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,HOSPITALIZACIÓN DE PEDIATRÍA  PEDIATRÍA  GENERAL ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""301"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""150"", ""ocupacion_auditada"": 2.006666666666667}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
ConsultaD1_Hospitalizaciones_Especialidad_2018_v2.csv,49369,Q08,REVISAR,Ocupación auditada mayor a 120%,2018,04,00023159,HOSPITAL DE EMERGENCIAS VILLA EL SALVADOR,UNIDAD DE CUIDADOS CRITICOS UNIDAD  DE CUIDADOS INTENSIVOS GENERALES (UCI) ,"{""NRO_TOTAL_PACIENTES_CAMAS"": ""257"", ""NRO_TOTAL_CAMAS_DISPONIB"": ""180"", ""ocupacion_auditada"": 1.4277777777777778}",True,PENDIENTE_VALIDACION_NO_USAR_ENTRENAMIENTO
