anio,mes,ubigeo,departamento,provincia,distrito,sector,categoria_ipress,codigo_ipress,nombre_ipress,id_hospitalizacion,servicio_hospitalizacion,total_ingresos,total_egresos,total_estancias,total_pacientes_camas,total_camas,total_camas_disponibles,total_fallecidos,dias_mes,promedio_estancia,tasa_fallecidos,ratio_camas_disponibles,ocupacion_estimada,presion_ingresos_camas,rotacion_camas,diferencia_ingresos_egresos,nivel_riesgo,nivel_riesgo_codificado
2015,1,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,244900,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA NEURODEGENERATIVAS,38,20,557,652,44,1364,1,31,27.85,0.05,31.0,0.4780058651026393,0.02785923753665689,0.45454545454545453,18,bajo,0
2015,1,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,245000,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA NEUROVASCULARES Y METABOLICAS,18,16,262,365,12,372,0,31,16.375,0.0,31.0,0.9811827956989247,0.04838709677419355,1.3333333333333333,2,alto,2
2015,1,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,245100,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA ENFERMEDADES INFECCIOSAS/TRANSMISIBLES DEL SISTEMA NERVIOSO,31,10,359,690,28,868,0,31,35.9,0.0,31.0,0.7949308755760369,0.03571428571428571,0.35714285714285715,21,medio,1
2015,1,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,245200,HOSPITALIZACIÓN DE MEDICINA NEUROLOGIA EPILEPSIA/EPILEPTOLOGIA,22,13,171,279,17,527,0,31,13.153846153846153,0.0,31.0,0.5294117647058824,0.04174573055028463,0.7647058823529411,9,bajo,0
2015,1,150101,LIMA,LIMA,LIMA,MINSA,III-2,00006209,INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS,250106,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) NEUROLÓGICA,8,3,23,122,5,155,2,31,7.666666666666667,0.6666666666666666,31.0,0.7870967741935484,0.05161290322580645,0.6,5,medio,1
2015,1,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,172,169,366,335,12,372,1,31,2.165680473372781,0.005917159763313609,31.0,0.9005376344086021,0.46236559139784944,14.083333333333334,3,alto,2
2015,1,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241200,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,31,36,264,325,12,372,0,31,7.333333333333333,0.0,31.0,0.8736559139784946,0.08333333333333333,3.0,-5,alto,2
2015,1,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241300,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,5,5,14,14,1,31,0,31,2.8,0.0,31.0,0.45161290322580644,0.16129032258064516,5.0,0,alto,2
2015,1,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241500,HOSPITALIZACIÓN QUIRÚRGICA GINECOLOGÍA,74,72,174,151,6,186,0,31,2.4166666666666665,0.0,31.0,0.8118279569892473,0.3978494623655914,12.0,2,alto,2
2015,1,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,241900,HOSPITALIZACIÓN DE MEDICINA MEDICINA INTERNA,118,93,742,841,30,841,4,31,7.978494623655914,0.043010752688172046,28.033333333333335,0.9043010752688172,0.1403091557669441,3.1,25,alto,2
2015,1,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,242300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,64,68,201,190,7,217,0,31,2.9558823529411766,0.0,31.0,0.8755760368663594,0.29493087557603687,9.714285714285714,-4,alto,2
2015,1,150103,LIMA,LIMA,ATE,ESSALUD,II-1,00008353,ESSALUD - HOSPITAL II VITARTE,250304,HOSPIT. EN UNIDAD DE CUID.INTEN.-UNIDAD DE VIGILANCIA INTENSIVA (UVI)-MEDICINA,13,14,53,26,4,124,2,31,3.7857142857142856,0.14285714285714285,31.0,0.20967741935483872,0.10483870967741936,3.5,-1,medio,1
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240200,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE CABEZA Y CUELLO / MÁXILO FACIAL,27,33,275,268,9,279,0,31,8.333333333333334,0.0,31.0,0.9605734767025089,0.0967741935483871,3.6666666666666665,-6,alto,2
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240400,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA DE TÓRAX Y CARDIOVASCULAR,20,21,547,406,19,589,0,31,26.047619047619047,0.0,31.0,0.6893039049235993,0.03395585738539898,1.105263157894737,-1,bajo,0
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240700,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PEDIÁTRICA,17,80,803,777,26,806,0,31,10.0375,0.0,31.0,0.9640198511166254,0.02109181141439206,3.076923076923077,-63,alto,2
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240801,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA PLÁSTICA/RECONSTRUCTIVA/ REPARADORA QUEMADOS,35,45,499,531,20,620,0,31,11.088888888888889,0.0,31.0,0.8564516129032258,0.056451612903225805,2.25,-10,alto,2
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,240900,HOSPITALIZACIÓN QUIRÚRGICA NEUROCIRUGÍA,10,33,471,672,22,682,0,31,14.272727272727273,0.0,31.0,0.9853372434017595,0.01466275659824047,1.5,-23,alto,2
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,241200,HOSPITALIZACIÓN QUIRÚRGICA TRAUMATOLOGÍA Y ORTOPEDIA,26,50,967,835,36,1116,0,31,19.34,0.0,31.0,0.7482078853046595,0.023297491039426525,1.3888888888888888,-24,medio,1
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,241300,HOSPITALIZACIÓN QUIRÚRGICA UROLOGÍA,21,20,155,201,7,217,0,31,7.75,0.0,31.0,0.9262672811059908,0.0967741935483871,2.857142857142857,1,alto,2
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242000,HOSPITALIZACIÓN DE MEDICINA MEDICINA TROPICAL E INFECCIOSAS,6,41,693,589,28,868,0,31,16.902439024390244,0.0,31.0,0.6785714285714286,0.0069124423963133645,1.4642857142857142,-35,bajo,0
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRÍA GENERAL,0,224,2443,2427,82,2542,0,31,10.90625,0.0,31.0,0.9547600314712824,0.0,2.731707317073171,-224,alto,2
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242600,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA CARDIOLOGÍA PEDIÁTRICA,23,29,634,442,24,744,2,31,21.862068965517242,0.06896551724137931,31.0,0.5940860215053764,0.030913978494623656,1.2083333333333333,-6,bajo,0
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242700,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA DERMATOLOGÍA PEDIÁTRICA,3,28,224,231,10,310,0,31,8.0,0.0,31.0,0.7451612903225806,0.00967741935483871,2.8,-25,medio,1
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,242900,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA GASTROENTEROLOGÍA PEDIÁTRICA,17,24,345,303,10,310,0,31,14.375,0.0,31.0,0.9774193548387097,0.054838709677419356,2.4,-7,alto,2
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243000,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA GINECOLOGÍA PEDIÁTRICA,5,8,45,44,2,62,0,31,5.625,0.0,31.0,0.7096774193548387,0.08064516129032258,4.0,-3,medio,1
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243100,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEFROLOGÍA PEDIÁTRICA,6,9,122,178,6,186,0,31,13.555555555555555,0.0,31.0,0.956989247311828,0.03225806451612903,1.5,-3,alto,2
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243200,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEONATOLOGÍA,1,4,125,304,10,310,0,31,31.25,0.0,31.0,0.9806451612903225,0.0032258064516129032,0.4,-3,alto,2
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243300,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUMOLOGÍA PEDIÁTRICA,4,18,697,611,23,713,0,31,38.72222222222222,0.0,31.0,0.8569424964936886,0.005610098176718092,0.782608695652174,-14,alto,2
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243400,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA NEUROLOGÍA PEDIÁTRICA,2,28,383,433,15,465,0,31,13.678571428571429,0.0,31.0,0.9311827956989247,0.004301075268817204,1.8666666666666667,-26,alto,2
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,243700,HOSPITALIZACIÓN DE PEDIATRÍA PEDIATRIA OTORRINOLARINGOLOGÍA PEDIÁTRICA,12,12,142,117,12,372,0,31,11.833333333333334,0.0,31.0,0.31451612903225806,0.03225806451612903,1.0,0,bajo,0
2015,1,150105,LIMA,LIMA,BREÑA,MINSA,III-2,00006216,INSTITUTO NACIONAL DE SALUD DEL NIÑO,250108,UNIDAD DE CUIDADOS CRITICOS UNIDAD DE CUIDADOS INTENSIVOS (UCI) PEDIÁTRICA,0,4,211,482,16,496,4,31,52.75,1.0,31.0,0.9717741935483871,0.0,0.25,-4,alto,2
2015,1,150108,LIMA,LIMA,CHORRILLOS,MINSA,III-2,00007734,"INSTITUTO NACIONAL DE REHABILITACION ""DRA. ADRIANA REBAZA FLORES"" AMISTAD PERU - JAPON",240000,HOSPITALIZACIÓN,5,5,467,707,36,1116,0,31,93.4,0.0,31.0,0.6335125448028673,0.004480286738351254,0.1388888888888889,0,bajo,0
2015,1,150120,LIMA,LIMA,MAGDALENA DEL MAR,MINSA,III-1,00006214,HOSPITAL VICTOR LARCO HERRERA,242200,HOSPITALIZACIÓN DE MEDICINA PSIQUIATRÍA,55,37,3879,13867,590,18290,0,31,104.83783783783784,0.0,31.0,0.7581738655002733,0.0030071077091306723,0.06271186440677966,18,medio,1
2015,1,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,MINSA,III-1,00005987,HOSPITAL MARIA AUXILIADORA,240100,HOSPITALIZACIÓN QUIRÚRGICA CIRUGÍA GENERAL,235,274,2238,2470,90,2804,1,31,8.167883211678832,0.0036496350364963502,31.155555555555555,0.8853046594982079,0.08380884450784594,3.0444444444444443,-39,alto,2
